Request_ID,Customer_ID,Account_ID,Request_Type,Created_Date,Assigned_Team,Priority,SLA_Hours,Resolved_Date,Status,Resolution_Hours,Escalation_Flag
SR0003968,C004947,A0000708,Mobile Update,2026-03-13 22:00:00,Branch Ops,Medium,72,2026-03-15 00:00:00,Resolved,26.0,No
SR0003969,C004166,A0000473,Email Update,2024-09-14 15:00:00,Customer Service,Medium,72,2024-09-15 22:00:00,Resolved,31.0,No
SR0003970,C003109,A0000365,Address Change,2025-06-03 17:00:00,Customer Service,Medium,48,2025-06-04 04:00:00,Resolved,11.0,No
SR0003971,C004049,A0004992,Email Update,2025-11-13 01:00:00,KYC Team,Medium,24,2025-11-16 12:00:00,Closed,83.0,Yes
SR0003972,C001326,A0003003,Address Change,2024-12-25 03:00:00,KYC Team,Low,24,2024-12-26 01:00:00,Resolved,22.0,No
SR0003973,C004628,A0001454,Mobile Update,2025-04-15 16:00:00,Cards Team,Low,48,2025-04-16 05:00:00,Resolved,13.0,No
SR0003974,C003954,A0005761,Address Change,2024-11-17 09:00:00,KYC Team,Medium,48,2024-11-19 02:00:00,Resolved,41.0,No
SR0003975,C004866,A0002379,Email Update,2026-05-27 21:00:00,Branch Ops,Medium,48,2026-05-29 00:00:00,Resolved,27.0,No
SR0003976,C000672,A0002276,KYC Update,2025-09-16 04:00:00,Branch Ops,Medium,48,2025-09-17 21:00:00,Resolved,41.0,No
SR0003977,C002887,A0002632,Mobile Update,2026-01-23 14:00:00,KYC Team,Medium,48,2026-01-27 04:00:00,Resolved,86.0,Yes
SR0003978,C003553,A0004512,Email Update,2024-09-24 22:00:00,KYC Team,Low,48,2024-09-27 01:00:00,Resolved,51.0,Yes
SR0003979,C003542,A0000992,Account Activation,2024-08-17 12:00:00,Customer Service,Medium,48,2024-08-18 15:00:00,Resolved,27.0,No
SR0003980,C002916,A0002950,Address Change,2024-05-16 23:00:00,Branch Ops,Medium,48,,Pending,,No
SR0003981,C000186,A0005448,Mobile Update,2025-01-22 16:00:00,Account Ops,Medium,48,,Pending,,No
SR0003982,C004527,A0005537,Account Activation,2025-06-28 20:00:00,Account Ops,Medium,48,2025-06-29 19:00:00,Resolved,23.0,No
SR0003983,C002650,A0005490,Account Activation,2024-03-26 18:00:00,KYC Team,Medium,24,2024-03-27 18:00:00,Resolved,24.0,No
SR0003984,C001292,A0005522,Mobile Update,2025-02-22 15:00:00,Customer Service,High,48,2025-02-23 06:00:00,Resolved,15.0,Yes
SR0003985,C001400,A0000830,Email Update,2024-01-06 12:00:00,Cards Team,Low,72,2024-01-07 02:00:00,Closed,14.0,No
SR0003986,C001552,A0004369,Account Closure,2025-04-21 14:00:00,Cards Team,Low,48,2025-04-21 23:00:00,Resolved,9.0,No
SR0003987,C001417,A0002793,KYC Update,2024-06-01 21:00:00,Account Ops,Medium,48,2024-06-02 05:00:00,Resolved,8.0,No
SR0003988,C004371,A0003672,Mobile Update,2025-05-21 01:00:00,Branch Ops,High,72,2025-05-21 16:00:00,Resolved,15.0,No
SR0003989,C002902,A0000826,Email Update,2024-08-15 18:00:00,Branch Ops,Low,72,2024-08-17 00:00:00,Closed,30.0,No
SR0003990,C003955,A0001054,Debit Card Request,2025-08-21 15:00:00,Customer Service,Medium,48,2025-08-23 04:00:00,Resolved,37.0,No
SR0003991,C003872,A0005369,Name Change,2024-01-04 15:00:00,Customer Service,Medium,72,,In Progress,,No
SR0003992,C004988,A0000623,Mobile Update,2025-08-20 07:00:00,Account Ops,Medium,24,,Pending,,No
SR0003993,C002106,A0003150,Account Closure,2024-12-12 00:00:00,Account Ops,Medium,24,2024-12-16 10:00:00,Resolved,106.0,Yes
SR0003994,C004569,A0002910,KYC Update,2025-12-09 16:00:00,Customer Service,Medium,48,2025-12-10 03:00:00,Resolved,11.0,No
SR0003995,C002395,A0001390,Mobile Update,2025-11-22 03:00:00,Cards Team,Medium,48,,Pending,,No
SR0003996,C001836,A0001588,Debit Card Request,2026-04-17 06:00:00,Customer Service,Medium,72,2026-04-18 12:00:00,Resolved,30.0,No
SR0003997,C002558,A0001911,Debit Card Request,2025-04-18 20:00:00,Account Ops,Low,72,2025-04-19 04:00:00,Resolved,8.0,No
SR0003998,C000057,A0005955,Account Activation,2026-02-05 00:00:00,Account Ops,High,24,,In Progress,,No
SR0003999,C003075,A0004781,Mobile Update,2024-09-02 15:00:00,Cards Team,Low,24,2024-09-03 06:00:00,Resolved,15.0,No
SR0004000,C003011,A0003409,KYC Update,2024-04-26 21:00:00,KYC Team,High,48,2024-05-01 11:00:00,Resolved,110.0,Yes
SR0004001,C003169,A0002701,Mobile Update,2024-12-18 18:00:00,KYC Team,Medium,24,,In Progress,,No
SR0004002,C003687,A0000938,KYC Update,2025-06-19 00:00:00,Cards Team,Medium,48,2025-06-21 00:00:00,Resolved,48.0,No
SR0004003,C002295,A0002565,Name Change,2026-06-06 04:00:00,KYC Team,High,72,2026-06-09 02:00:00,Closed,70.0,No
SR0004004,C001435,A0003669,Account Closure,2025-08-31 00:00:00,Account Ops,Low,72,2025-08-31 20:00:00,Resolved,20.0,No
SR0004005,C002890,A0000548,Account Activation,2024-12-13 00:00:00,KYC Team,Low,48,,Pending,,No
SR0004006,C004761,A0000477,Account Activation,2026-02-03 01:00:00,KYC Team,Low,72,2026-02-05 10:00:00,Resolved,57.0,No
SR0004007,C003187,A0005984,Address Change,2024-08-01 09:00:00,Cards Team,Medium,24,2024-08-01 16:00:00,Closed,7.0,No
SR0004008,C001754,A0000109,Address Change,2024-03-17 07:00:00,Account Ops,Medium,48,,Pending,,No
SR0004009,C004147,A0005642,Debit Card Request,2024-10-10 08:00:00,Customer Service,High,24,2024-10-11 02:00:00,Resolved,18.0,No
SR0004010,C002718,A0002664,Mobile Update,2025-09-04 22:00:00,Account Ops,Low,24,2025-09-05 17:00:00,Closed,19.0,No
SR0004011,C000326,A0004659,Mobile Update,2024-09-26 23:00:00,Account Ops,Medium,48,2024-09-27 19:00:00,Resolved,20.0,No
SR0004012,C004192,A0000738,Address Change,2025-12-29 21:00:00,Customer Service,Medium,24,2026-01-01 06:00:00,Resolved,57.0,Yes
SR0004013,C001035,A0002292,Name Change,2024-04-29 13:00:00,Customer Service,Medium,24,2024-04-30 19:00:00,Resolved,30.0,Yes
SR0004014,C001844,A0004312,Account Closure,2026-05-19 05:00:00,Branch Ops,Medium,72,,Pending,,No
SR0004015,C001607,A0005034,Address Change,2025-05-12 13:00:00,Account Ops,Medium,48,2025-05-15 10:00:00,Resolved,69.0,Yes
SR0004016,C000729,A0000971,KYC Update,2026-04-06 04:00:00,KYC Team,Low,24,2026-04-08 21:00:00,Resolved,65.0,Yes
SR0004017,C002375,A0004932,Address Change,2026-04-15 17:00:00,Account Ops,Low,48,2026-04-16 02:00:00,Resolved,9.0,No
SR0004018,C002870,A0002353,Debit Card Request,2025-08-30 03:00:00,Account Ops,Medium,48,2025-08-30 07:00:00,Resolved,4.0,No
SR0004019,C004163,A0002460,Address Change,2025-03-28 03:00:00,Cards Team,Low,48,2025-03-29 05:00:00,Resolved,26.0,No
SR0004020,C002286,A0000130,Name Change,2024-01-06 04:00:00,Account Ops,High,24,2024-01-06 19:00:00,Resolved,15.0,No
SR0004021,C001223,A0004005,Address Change,2025-09-12 14:00:00,Cards Team,Low,48,2025-09-14 02:00:00,Resolved,36.0,No
SR0004022,C001952,A0004963,Address Change,2024-04-22 12:00:00,Account Ops,Medium,24,,In Progress,,No
SR0004023,C002330,A0002343,Account Activation,2025-09-14 03:00:00,Customer Service,Low,48,2025-09-14 22:00:00,Closed,19.0,No
SR0004024,C001958,A0004490,Account Closure,2024-12-28 09:00:00,Customer Service,Low,24,,In Progress,,No
SR0004025,C003986,A0001092,Account Closure,2024-02-28 22:00:00,Customer Service,Medium,48,,Pending,,No
SR0004026,C004299,A0000037,Account Closure,2024-11-06 02:00:00,Account Ops,Low,48,2024-11-08 11:00:00,Closed,57.0,Yes
SR0004027,C004933,A0003643,Debit Card Request,2025-05-25 00:00:00,KYC Team,Medium,72,2025-05-25 03:00:00,Resolved,3.0,No
SR0004028,C004773,A0002692,Address Change,2025-07-14 14:00:00,KYC Team,Medium,48,2025-07-14 22:00:00,Resolved,8.0,No
SR0004029,C001682,A0001712,Account Activation,2026-03-28 04:00:00,Branch Ops,Medium,24,2026-03-28 11:00:00,Resolved,7.0,No
SR0004030,C003486,A0000920,Email Update,2024-03-17 05:00:00,Customer Service,Low,24,2024-03-18 13:00:00,Resolved,32.0,Yes
SR0004031,C001713,A0000625,KYC Update,2025-04-11 12:00:00,Account Ops,Medium,48,2025-04-12 03:00:00,Resolved,15.0,No
SR0004032,C001651,A0005829,Address Change,2025-06-27 17:00:00,Branch Ops,High,72,2025-06-29 14:00:00,Resolved,45.0,No
SR0004033,C004184,A0001559,Mobile Update,2026-06-01 20:00:00,Account Ops,High,48,2026-06-03 11:00:00,Resolved,39.0,No
SR0004034,C004921,A0003728,Mobile Update,2024-09-11 01:00:00,KYC Team,Medium,24,,Pending,,No
SR0004035,C004455,A0005329,Email Update,2026-02-08 23:00:00,KYC Team,Medium,48,2026-02-13 02:00:00,Closed,99.0,Yes
SR0004036,C004793,A0002159,KYC Update,2025-07-14 15:00:00,Branch Ops,Medium,24,2025-07-16 10:00:00,Resolved,43.0,Yes
SR0004037,C003969,A0003508,Name Change,2024-06-26 21:00:00,Cards Team,High,48,2024-06-27 19:00:00,Resolved,22.0,No
SR0004038,C000514,A0003919,KYC Update,2025-10-15 07:00:00,Account Ops,Medium,48,2025-10-17 16:00:00,Resolved,57.0,Yes
SR0004039,C000684,A0000832,KYC Update,2026-04-22 07:00:00,KYC Team,Medium,24,2026-04-24 09:00:00,Closed,50.0,Yes
SR0004040,C000014,A0004639,Address Change,2025-03-29 09:00:00,Account Ops,Medium,48,2025-03-30 06:00:00,Resolved,21.0,No
SR0004041,C003728,A0004675,Address Change,2024-02-01 14:00:00,Customer Service,Medium,24,,In Progress,,No
SR0004042,C003674,A0002528,Debit Card Request,2025-08-01 15:00:00,KYC Team,Medium,48,2025-08-03 15:00:00,Closed,48.0,No
SR0004043,C002732,A0003249,Account Activation,2024-04-19 11:00:00,KYC Team,High,72,,In Progress,,No
SR0004044,C002541,A0005966,Email Update,2026-04-07 19:00:00,Branch Ops,Medium,72,2026-04-08 10:00:00,Resolved,15.0,No
SR0004045,C003335,A0000726,Debit Card Request,2024-11-25 15:00:00,Cards Team,High,72,,Pending,,No
SR0004046,C000843,A0006311,Name Change,2024-01-10 22:00:00,Branch Ops,Medium,72,2024-01-11 17:00:00,Resolved,19.0,No
SR0004047,C004288,A0004568,Email Update,2024-06-13 01:00:00,KYC Team,Medium,24,2024-06-14 10:00:00,Closed,33.0,Yes
SR0004048,C000764,A0003450,KYC Update,2025-08-08 23:00:00,KYC Team,Medium,24,,In Progress,,No
SR0004049,C004014,A0004634,KYC Update,2026-02-04 14:00:00,Account Ops,Medium,48,,Pending,,No
SR0004050,C004154,A0001170,Email Update,2024-08-15 18:00:00,KYC Team,Medium,24,2024-08-17 05:00:00,Closed,35.0,Yes
SR0004051,C002800,A0004567,Debit Card Request,2024-08-05 04:00:00,Customer Service,Low,48,2024-08-06 13:00:00,Resolved,33.0,No
SR0004052,C001662,A0002781,Debit Card Request,2024-09-11 16:00:00,Customer Service,Medium,72,2024-09-13 15:00:00,Resolved,47.0,No
SR0004053,C004777,A0000444,Address Change,2024-09-24 19:00:00,KYC Team,Medium,48,,In Progress,,No
SR0004054,C000775,A0003047,Account Closure,2025-06-17 02:00:00,Account Ops,Medium,24,2025-06-18 02:00:00,Resolved,24.0,No
SR0004055,C000030,A0000061,Email Update,2024-09-15 03:00:00,KYC Team,Low,48,2024-09-17 05:00:00,Closed,50.0,Yes
SR0004056,C001349,A0003368,Address Change,2024-05-17 08:00:00,Account Ops,Medium,24,2024-05-20 23:00:00,Resolved,87.0,Yes
SR0004057,C003769,A0000328,Debit Card Request,2025-05-24 09:00:00,Account Ops,Low,48,2025-05-25 16:00:00,Resolved,31.0,No
SR0004058,C001292,A0005451,Address Change,2024-04-24 21:00:00,Branch Ops,Medium,24,,Pending,,No
SR0004059,C001498,A0001462,Email Update,2026-02-14 01:00:00,Cards Team,High,48,2026-02-17 08:00:00,Resolved,79.0,Yes
SR0004060,C004416,A0005304,Mobile Update,2026-03-02 19:00:00,Customer Service,Medium,48,2026-03-03 19:00:00,Closed,24.0,No
SR0004061,C002185,A0005013,Account Closure,2025-01-05 21:00:00,KYC Team,Medium,48,2025-01-10 02:00:00,Resolved,101.0,Yes
SR0004062,C001256,A0005605,KYC Update,2024-11-07 22:00:00,Branch Ops,Medium,24,2024-11-10 20:00:00,Resolved,70.0,Yes
SR0004063,C002772,A0002502,Account Activation,2025-12-28 17:00:00,Account Ops,Low,24,,In Progress,,No
SR0004064,C003555,A0000745,Mobile Update,2024-10-10 16:00:00,KYC Team,Medium,48,2024-10-13 08:00:00,Resolved,64.0,Yes
SR0004065,C000426,A0003496,Debit Card Request,2024-08-20 10:00:00,KYC Team,Low,24,2024-08-21 10:00:00,Resolved,24.0,No
SR0004066,C004098,A0001585,Mobile Update,2024-11-24 10:00:00,Customer Service,Low,24,2024-11-25 14:00:00,Resolved,28.0,Yes
SR0004067,C000681,A0005492,Account Closure,2025-09-03 22:00:00,Cards Team,Medium,48,,Pending,,No
SR0004068,C003567,A0004232,Debit Card Request,2024-11-08 06:00:00,Cards Team,Medium,72,2024-11-08 23:00:00,Resolved,17.0,No
SR0004069,C002635,A0004952,Account Closure,2024-10-04 00:00:00,KYC Team,Medium,72,2024-10-04 04:00:00,Resolved,4.0,No
SR0004070,C002410,A0000432,Email Update,2025-06-04 09:00:00,Customer Service,Medium,24,2025-06-05 07:00:00,Closed,22.0,No
SR0004071,C002476,A0005816,Debit Card Request,2024-03-19 17:00:00,Branch Ops,Medium,48,2024-03-19 19:00:00,Resolved,2.0,No
SR0004072,C001983,A0003195,Debit Card Request,2025-09-16 04:00:00,Customer Service,Medium,48,2025-09-16 17:00:00,Resolved,13.0,No
SR0004073,C001800,A0001867,Address Change,2024-03-10 01:00:00,KYC Team,Medium,24,,In Progress,,No
SR0004074,C003948,A0006479,Name Change,2024-01-05 04:00:00,Customer Service,Medium,48,2024-01-07 11:00:00,Resolved,55.0,Yes
SR0004075,C003089,A0000711,Mobile Update,2024-03-02 14:00:00,Cards Team,Medium,48,2024-03-03 07:00:00,Resolved,17.0,No
SR0004076,C002112,A0001897,Address Change,2025-03-08 11:00:00,Branch Ops,Medium,48,2025-03-09 20:00:00,Closed,33.0,No
SR0004077,C002844,A0006330,KYC Update,2024-06-07 04:00:00,KYC Team,Medium,48,2024-06-07 17:00:00,Resolved,13.0,No
SR0004078,C001640,A0002164,Address Change,2025-01-20 21:00:00,Branch Ops,Low,48,2025-01-21 21:00:00,Closed,24.0,No
SR0004079,C004957,A0000206,Mobile Update,2026-02-18 23:00:00,Branch Ops,Medium,24,2026-02-20 01:00:00,Closed,26.0,Yes
SR0004080,C002441,A0004440,KYC Update,2025-04-19 15:00:00,Cards Team,Medium,48,2025-04-20 22:00:00,Resolved,31.0,No
SR0004081,C004392,A0002723,Name Change,2025-08-15 22:00:00,Branch Ops,Medium,24,2025-08-17 07:00:00,Resolved,33.0,Yes
SR0004082,C001657,A0005414,Debit Card Request,2025-07-01 00:00:00,Cards Team,Medium,48,2025-07-03 00:00:00,Resolved,48.0,No
SR0004083,C003044,A0002805,Address Change,2025-07-16 20:00:00,Account Ops,High,24,2025-07-17 14:00:00,Resolved,18.0,No
SR0004084,C000832,A0000363,KYC Update,2024-04-06 20:00:00,Customer Service,Medium,72,2024-04-07 07:00:00,Resolved,11.0,No
SR0004085,C002956,A0002313,Mobile Update,2024-12-06 18:00:00,KYC Team,High,48,2024-12-07 20:00:00,Closed,26.0,No
SR0004086,C000061,A0001251,Address Change,2025-01-14 01:00:00,Customer Service,High,48,,Pending,,No
SR0004087,C001723,A0002598,Account Closure,2024-12-05 22:00:00,Account Ops,Low,72,2024-12-06 10:00:00,Resolved,12.0,No
SR0004088,C002252,A0001594,Debit Card Request,2025-01-24 04:00:00,Customer Service,High,72,2025-01-26 00:00:00,Resolved,44.0,No
SR0004089,C002273,A0002387,KYC Update,2024-09-04 22:00:00,Account Ops,High,72,2024-09-05 10:00:00,Resolved,12.0,No
SR0004090,C001023,A0005454,KYC Update,2025-10-17 02:00:00,KYC Team,Medium,72,2025-10-20 02:00:00,Resolved,72.0,No
SR0004091,C002031,A0004106,Address Change,2024-03-24 08:00:00,KYC Team,Medium,24,2024-03-24 21:00:00,Resolved,13.0,No
SR0004092,C000096,A0002602,Debit Card Request,2026-04-12 06:00:00,Customer Service,Low,24,,Pending,,No
SR0004093,C001674,A0004017,Debit Card Request,2026-04-18 11:00:00,Branch Ops,Medium,24,2026-04-20 02:00:00,Resolved,39.0,Yes
SR0004094,C001104,A0003327,Debit Card Request,2025-12-08 23:00:00,KYC Team,High,48,,In Progress,,No
SR0004095,C004092,A0005568,Account Closure,2024-07-27 11:00:00,Account Ops,Medium,48,,In Progress,,No
SR0004096,C003408,A0003783,Mobile Update,2024-07-30 19:00:00,Cards Team,Medium,48,2024-08-01 14:00:00,Resolved,43.0,No
SR0004097,C001993,A0004300,Email Update,2026-04-12 23:00:00,Cards Team,Low,24,2026-04-16 01:00:00,Resolved,74.0,Yes
SR0004098,C003349,A0002317,Name Change,2025-07-04 03:00:00,Branch Ops,High,24,2025-07-06 10:00:00,Closed,55.0,Yes
SR0004099,C000948,A0004004,KYC Update,2025-11-26 12:00:00,Branch Ops,Medium,48,2025-11-26 14:00:00,Resolved,2.0,No
SR0004100,C002174,A0005499,Account Closure,2024-11-02 10:00:00,Cards Team,High,24,2024-11-05 11:00:00,Resolved,73.0,Yes
SR0004101,C002638,A0004033,KYC Update,2026-03-13 04:00:00,Cards Team,Medium,48,2026-03-15 19:00:00,Resolved,63.0,Yes
SR0004102,C001125,A0004429,Name Change,2025-01-06 19:00:00,Cards Team,Low,48,2025-01-08 06:00:00,Resolved,35.0,No
SR0004103,C004408,A0003028,Account Activation,2025-10-05 16:00:00,Customer Service,High,72,2025-10-07 15:00:00,Resolved,47.0,No
SR0004104,C003145,A0006280,Address Change,2026-02-25 05:00:00,Account Ops,Low,48,2026-02-27 02:00:00,Resolved,45.0,Yes
SR0004105,C003305,A0003822,Address Change,2026-02-07 07:00:00,Cards Team,Medium,72,2026-02-12 04:00:00,Resolved,117.0,Yes
SR0004106,C002909,A0000833,Debit Card Request,2024-06-22 01:00:00,Cards Team,Medium,72,2024-06-23 09:00:00,Resolved,32.0,No
SR0004107,C004701,A0005030,Debit Card Request,2024-07-01 00:00:00,Branch Ops,Medium,48,,In Progress,,No
SR0004108,C003970,A0006432,Debit Card Request,2026-01-30 22:00:00,Cards Team,Medium,24,2026-02-03 05:00:00,Resolved,79.0,Yes
SR0004109,C003705,A0005314,Name Change,2024-07-27 11:00:00,Cards Team,Low,48,2024-07-29 06:00:00,Closed,43.0,No
SR0004110,C003044,A0005071,KYC Update,2026-05-08 01:00:00,KYC Team,Medium,48,2026-05-10 22:00:00,Resolved,69.0,Yes
SR0004111,C002470,A0005557,Account Closure,2024-01-22 16:00:00,KYC Team,Low,72,2024-01-26 00:00:00,Resolved,80.0,Yes
SR0004112,C003042,A0006069,Mobile Update,2024-02-19 17:00:00,Cards Team,Medium,24,2024-02-21 15:00:00,Resolved,46.0,Yes
SR0004113,C002694,A0001412,KYC Update,2024-10-20 23:00:00,Account Ops,Low,72,,Pending,,No
SR0004114,C004441,A0005757,Account Closure,2024-08-10 00:00:00,KYC Team,High,48,2024-08-10 14:00:00,Resolved,14.0,No
SR0004115,C004556,A0003401,Address Change,2024-03-16 21:00:00,Account Ops,Medium,48,2024-03-20 16:00:00,Resolved,91.0,Yes
SR0004116,C004810,A0001021,Debit Card Request,2025-01-31 06:00:00,KYC Team,Low,48,2025-01-31 16:00:00,Closed,10.0,No
SR0004117,C004338,A0000044,Mobile Update,2024-07-16 14:00:00,Customer Service,Medium,48,2024-07-17 19:00:00,Resolved,29.0,No
SR0004118,C000900,A0003819,Account Activation,2026-04-21 06:00:00,KYC Team,Low,72,2026-04-24 03:00:00,Resolved,69.0,No
SR0004119,C004449,A0006366,Address Change,2024-08-09 17:00:00,Cards Team,Medium,72,2024-08-10 11:00:00,Resolved,18.0,No
SR0004120,C003354,A0005451,Email Update,2024-03-08 17:00:00,Account Ops,Low,24,2024-03-09 12:00:00,Closed,19.0,No
SR0004121,C000600,A0000565,Name Change,2024-06-28 19:00:00,Customer Service,Low,48,2024-06-29 10:00:00,Closed,15.0,No
SR0004122,C000075,A0004151,Email Update,2024-05-14 20:00:00,Customer Service,Medium,72,2024-05-17 13:00:00,Resolved,65.0,No
SR0004123,C000093,A0005537,Debit Card Request,2026-02-27 12:00:00,Customer Service,High,48,2026-03-01 11:00:00,Resolved,47.0,No
SR0004124,C004447,A0003435,Mobile Update,2024-11-14 09:00:00,Cards Team,Low,48,2024-11-15 19:00:00,Resolved,34.0,No
SR0004125,C002694,A0006285,Email Update,2025-06-13 13:00:00,Customer Service,Medium,48,2025-06-16 14:00:00,Closed,73.0,Yes
SR0004126,C000806,A0002036,KYC Update,2026-01-08 20:00:00,KYC Team,Low,24,2026-01-11 00:00:00,Resolved,52.0,Yes
SR0004127,C001312,A0001142,KYC Update,2024-07-28 02:00:00,KYC Team,Low,24,2024-07-28 12:00:00,Resolved,10.0,No
SR0004128,C004270,A0005358,Email Update,2024-11-22 06:00:00,Cards Team,High,48,2024-11-23 01:00:00,Resolved,19.0,No
SR0004129,C000641,A0005376,Address Change,2026-03-14 03:00:00,Cards Team,Medium,48,2026-03-17 10:00:00,Resolved,79.0,Yes
SR0004130,C003776,A0005277,Address Change,2025-04-22 10:00:00,Account Ops,Low,72,2025-04-22 19:00:00,Resolved,9.0,No
SR0004131,C001541,A0004699,Account Closure,2026-04-30 00:00:00,KYC Team,Low,72,2026-05-02 13:00:00,Resolved,61.0,No
SR0004132,C001374,A0000648,Name Change,2024-12-07 15:00:00,KYC Team,Medium,24,,Pending,,No
SR0004133,C002928,A0003286,Debit Card Request,2024-05-16 12:00:00,Account Ops,Medium,48,2024-05-17 19:00:00,Resolved,31.0,No
SR0004134,C000142,A0001883,Debit Card Request,2025-05-02 13:00:00,KYC Team,Medium,48,2025-05-04 08:00:00,Resolved,43.0,No
SR0004135,C000868,A0004640,Name Change,2024-01-19 13:00:00,Customer Service,Medium,48,2024-01-21 03:00:00,Resolved,38.0,No
SR0004136,C003030,A0005622,Account Closure,2024-03-18 08:00:00,Account Ops,High,24,2024-03-19 06:00:00,Resolved,22.0,No
SR0004137,C000039,A0005687,Debit Card Request,2025-08-21 03:00:00,KYC Team,Medium,24,2025-08-23 18:00:00,Closed,63.0,Yes
SR0004138,C002493,A0000509,Mobile Update,2025-02-24 07:00:00,KYC Team,Medium,48,,In Progress,,No
SR0004139,C000832,A0002723,Email Update,2026-06-23 08:00:00,Customer Service,Medium,48,2026-06-24 02:00:00,Closed,18.0,No
SR0004140,C000436,A0005957,Debit Card Request,2025-03-11 07:00:00,KYC Team,Medium,48,2025-03-11 16:00:00,Resolved,9.0,No
SR0004141,C001543,A0002948,KYC Update,2025-03-22 00:00:00,Customer Service,Low,24,2025-03-24 01:00:00,Resolved,49.0,Yes
SR0004142,C000408,A0001852,Debit Card Request,2026-02-25 14:00:00,Cards Team,Medium,72,2026-03-01 11:00:00,Resolved,93.0,Yes
SR0004143,C003893,A0002018,Name Change,2025-04-16 11:00:00,Account Ops,Low,24,2025-04-19 05:00:00,Closed,66.0,Yes
SR0004144,C001141,A0005356,Address Change,2025-05-28 15:00:00,Cards Team,Medium,48,2025-05-29 02:00:00,Resolved,11.0,No
SR0004145,C002588,A0000866,Debit Card Request,2024-01-09 14:00:00,KYC Team,Medium,48,2024-01-11 10:00:00,Closed,44.0,No
SR0004146,C002238,A0003237,Account Activation,2025-04-12 14:00:00,Branch Ops,Medium,72,2025-04-13 13:00:00,Closed,23.0,No
SR0004147,C002685,A0000490,Debit Card Request,2026-03-27 05:00:00,Customer Service,Medium,24,2026-03-27 22:00:00,Resolved,17.0,No
SR0004148,C001832,A0002626,Address Change,2024-03-05 07:00:00,Cards Team,Low,24,2024-03-06 04:00:00,Resolved,21.0,No
SR0004149,C002602,A0005871,Email Update,2025-08-07 01:00:00,Cards Team,Low,72,2025-08-07 12:00:00,Resolved,11.0,No
SR0004150,C003478,A0003060,Address Change,2024-09-18 16:00:00,Cards Team,High,48,2024-09-19 21:00:00,Resolved,29.0,No
