Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Channel,Amount,Debit_Credit,Transaction_Status,Failure_Reason
T00007413,A0003801,2026-06-22 00:00:00,Deposit,Branch,260.57,Credit,Success,
T00007414,A0004993,2024-08-16 00:00:00,Bill Payment,UPI,3321.37,Debit,Success,
T00007415,A0000166,2025-02-09 00:00:00,Purchase,UPI,2824.46,Credit,Success,
T00007416,A0001282,2024-02-10 00:00:00,Cash Withdrawal,Branch,13358.2,Debit,Success,
T00007417,A0005232,2024-03-28 00:00:00,Transfer,ATM,6199.44,Debit,Success,
T00007418,A0002973,2024-06-11 00:00:00,Transfer,UPI,3492.89,Debit,Success,
T00007419,A0000083,2025-03-05 00:00:00,Cash Withdrawal,UPI,4962.08,Debit,Success,
T00007420,A0004006,2025-03-28 00:00:00,Bill Payment,ATM,12322.9,Debit,Success,
T00007421,A0004088,2025-12-20 00:00:00,Bill Payment,IMPS,4217.87,Debit,Success,
T00007422,A0001845,2025-04-08 00:00:00,Transfer,UPI,4039.21,Debit,Success,
T00007423,A0000582,2024-02-18 00:00:00,Cash Withdrawal,UPI,3568.21,Debit,Success,
T00007424,A0002675,2024-06-09 00:00:00,Purchase,ATM,10202.11,Debit,Success,
T00007425,A0005147,2024-12-28 00:00:00,Transfer,IMPS,875.82,Debit,Failed,Timeout
T00007426,A0000049,2025-07-19 00:00:00,Purchase,UPI,8170.08,Credit,Success,
T00007427,A0003443,2025-01-31 00:00:00,Transfer,UPI,1382.59,Debit,Failed,Insufficient Funds
T00007428,A0003601,2025-05-19 00:00:00,Bill Payment,IMPS,20506.84,Debit,Success,
T00007429,A0001022,2026-05-18 00:00:00,Bill Payment,Mobile Banking,3373.17,Debit,Success,
T00007430,A0002969,2025-05-10 00:00:00,Bill Payment,UPI,1221.69,Debit,Success,
T00007431,A0000436,2024-03-25 00:00:00,Transfer,NEFT,2557.67,Debit,Success,
T00007432,A0002301,2025-12-11 00:00:00,Cash Withdrawal,ATM,5014.79,Debit,Success,
T00007433,A0001597,2024-05-18 00:00:00,Bill Payment,Mobile Banking,1276.56,Credit,Success,
T00007434,A0003258,2026-05-10 00:00:00,Transfer,IMPS,4565.59,Debit,Success,
T00007435,A0006300,2025-03-19 00:00:00,Bill Payment,Mobile Banking,84027.43,Credit,Success,
T00007436,A0001439,2024-01-04 00:00:00,Transfer,UPI,8329.24,Debit,Success,
T00007437,A0000787,2026-03-29 00:00:00,Transfer,UPI,3093.62,Debit,Success,
T00007438,A0003612,2026-01-18 00:00:00,Purchase,ATM,496.06,Debit,Success,
T00007439,A0002962,2025-02-06 00:00:00,Purchase,ATM,999.84,Debit,Success,
T00007440,A0000230,2024-02-05 00:00:00,Transfer,UPI,12840.12,Debit,Success,
T00007441,A0001770,2026-01-25 00:00:00,Purchase,UPI,11963.52,Credit,Success,
T00007442,A0004160,2024-12-21 00:00:00,Purchase,IMPS,4706.45,Debit,Success,
T00007443,A0004305,2024-08-20 00:00:00,Cash Withdrawal,ATM,606.77,Credit,Success,
T00007444,A0005330,2025-10-11 00:00:00,Transfer,UPI,1860.0,Credit,Success,
T00007445,A0004985,2024-06-09 00:00:00,Cash Withdrawal,Mobile Banking,1234.37,Credit,Success,
T00007446,A0002525,2026-02-05 00:00:00,Transfer,UPI,3300.69,Credit,Success,
T00007447,A0006098,2026-02-22 00:00:00,Purchase,ATM,6114.34,Credit,Success,
T00007448,A0002666,2025-06-30 00:00:00,Transfer,NEFT,174.21,Credit,Success,
T00007449,A0003027,2025-01-10 00:00:00,Bill Payment,UPI,403.7,Debit,Success,
T00007450,A0000922,2024-05-30 00:00:00,Purchase,POS,7311.2,Debit,Failed,Insufficient Funds
T00007451,A0003006,2025-12-31 00:00:00,Cash Withdrawal,UPI,5245.1,Credit,Success,
T00007452,A0006115,2024-02-25 00:00:00,Cash Withdrawal,UPI,1724.13,Debit,Success,
T00007453,A0001815,2026-02-23 00:00:00,Cash Withdrawal,Branch,1877.85,Debit,Success,
T00007454,A0006437,2025-12-26 00:00:00,Transfer,NEFT,3342.21,Credit,Success,
T00007455,A0004859,2024-11-26 00:00:00,Transfer,UPI,2711.03,Credit,Success,
T00007456,A0001390,2024-05-30 00:00:00,Bill Payment,UPI,2046.72,Credit,Success,
T00007457,A0006450,2024-01-18 00:00:00,Purchase,Mobile Banking,666.4,Credit,Success,
T00007458,A0005439,2025-03-10 00:00:00,Purchase,POS,14446.98,Debit,Success,
T00007459,A0002318,2025-12-27 00:00:00,Purchase,POS,1974.83,Debit,Success,
T00007460,A0005753,2024-07-15 00:00:00,Deposit,Mobile Banking,2567.02,Credit,Success,
T00007461,A0004569,2024-11-17 00:00:00,Purchase,UPI,10323.73,Debit,Success,
T00007462,A0000091,2026-03-15 00:00:00,Transfer,IMPS,2411.51,Credit,Success,
T00007463,A0005013,2025-11-09 00:00:00,Cash Withdrawal,POS,23292.98,Credit,Failed,Insufficient Funds
T00007464,A0005713,2026-01-11 00:00:00,Purchase,UPI,1383.44,Debit,Success,
T00007465,A0005292,2025-05-06 00:00:00,Transfer,Branch,4070.86,Debit,Success,
T00007466,A0002990,2025-12-07 00:00:00,Purchase,Mobile Banking,25493.41,Credit,Success,
T00007467,A0003930,2025-10-02 00:00:00,Transfer,ATM,3917.87,Debit,Success,
T00007468,A0004907,2025-06-13 00:00:00,Bill Payment,Branch,3988.49,Debit,Success,
T00007469,A0002637,2025-04-10 00:00:00,Deposit,POS,2930.75,Debit,Success,
T00007470,A0002572,2024-01-04 00:00:00,Transfer,UPI,1742.07,Debit,Success,
T00007471,A0003843,2025-01-17 00:00:00,Purchase,IMPS,12002.88,Debit,Success,
T00007472,A0000112,2026-02-21 00:00:00,Purchase,Mobile Banking,1859.75,Debit,Success,
T00007473,A0000653,2025-03-26 00:00:00,Transfer,Branch,1831.07,Debit,Success,
T00007474,A0005594,2025-12-07 00:00:00,Cash Withdrawal,UPI,365.58,Debit,Success,
T00007475,A0006304,2025-11-13 00:00:00,Bill Payment,NEFT,1251.89,Debit,Success,
T00007476,A0002905,2024-09-11 00:00:00,Transfer,POS,2683.78,Debit,Success,
T00007477,A0001015,2024-10-28 00:00:00,Cash Withdrawal,NEFT,16294.94,Debit,Success,
T00007478,A0000796,2024-02-20 00:00:00,Transfer,POS,271.21,Debit,Success,
T00007479,A0001418,2026-03-03 00:00:00,Deposit,POS,2733.41,Credit,Success,
T00007480,A0002529,2025-02-05 00:00:00,Purchase,NEFT,2804.23,Credit,Success,
T00007481,A0003892,2024-12-09 00:00:00,Cash Withdrawal,Mobile Banking,3450.04,Debit,Failed,Technical Error
T00007482,A0001849,2024-02-25 00:00:00,Bill Payment,ATM,3374.51,Debit,Success,
T00007483,A0003507,2026-01-01 00:00:00,Bill Payment,IMPS,6900.53,Debit,Success,
T00007484,A0004423,2024-08-18 00:00:00,Cash Withdrawal,IMPS,1656.6,Debit,Success,
T00007485,A0000428,2024-07-15 00:00:00,Cash Withdrawal,IMPS,1858.06,Debit,Success,
T00007486,A0003653,2025-03-04 00:00:00,Purchase,UPI,3558.88,Credit,Success,
T00007487,A0003641,2024-02-21 00:00:00,Purchase,IMPS,4401.57,Debit,Success,
T00007488,A0004665,2025-07-23 00:00:00,Deposit,IMPS,11334.03,Debit,Success,
T00007489,A0004322,2024-02-15 00:00:00,Purchase,UPI,3379.61,Debit,Success,
T00007490,A0006295,2026-06-13 00:00:00,Bill Payment,UPI,4157.09,Debit,Success,
T00007491,A0003117,2025-01-25 00:00:00,Bill Payment,Mobile Banking,3888.3,Debit,Success,
T00007492,A0001557,2024-11-18 00:00:00,Bill Payment,UPI,473.57,Debit,Success,
T00007493,A0003752,2026-06-24 00:00:00,Transfer,IMPS,2850.47,Debit,Success,
T00007494,A0001161,2024-10-23 00:00:00,Transfer,IMPS,9572.73,Debit,Success,
T00007495,A0000753,2026-05-04 00:00:00,Transfer,UPI,5493.74,Credit,Success,
T00007496,A0004336,2025-04-10 00:00:00,Transfer,ATM,1824.11,Credit,Success,
T00007497,A0005833,2025-11-02 00:00:00,Purchase,UPI,1821.99,Debit,Success,
T00007498,A0003671,2025-07-04 00:00:00,Transfer,UPI,6033.5,Debit,Success,
T00007499,A0006461,2024-02-04 00:00:00,Transfer,UPI,1108.29,Debit,Success,
T00007500,A0003630,2025-01-11 00:00:00,Deposit,POS,5877.8,Debit,Success,
T00007501,A0003994,2026-06-28 00:00:00,Bill Payment,UPI,8332.24,Credit,Failed,Technical Error
T00007502,A0004118,2024-06-12 00:00:00,Cash Withdrawal,POS,12357.09,Debit,Success,
T00007503,A0003577,2025-06-28 00:00:00,Transfer,UPI,6605.26,Debit,Success,
T00007504,A0001729,2025-03-07 00:00:00,Purchase,Mobile Banking,35078.16,Debit,Success,
T00007505,A0004556,2025-01-10 00:00:00,Transfer,IMPS,5259.96,Debit,Success,
T00007506,A0003500,2024-12-31 00:00:00,Transfer,NEFT,2570.9,Debit,Success,
T00007507,A0005752,2025-07-13 00:00:00,Transfer,IMPS,4319.42,Debit,Success,
T00007508,A0000926,2024-02-07 00:00:00,Transfer,ATM,1316.01,Debit,Success,
T00007509,A0001199,2024-12-03 00:00:00,Transfer,Mobile Banking,7201.25,Debit,Success,
T00007510,A0004131,2025-04-24 00:00:00,Transfer,Mobile Banking,4032.87,Debit,Success,
T00007511,A0003229,2025-07-05 00:00:00,Cash Withdrawal,IMPS,3657.13,Credit,Success,
T00007512,A0002612,2026-03-23 00:00:00,Deposit,POS,1089.01,Credit,Success,
T00007513,A0002631,2024-03-19 00:00:00,Purchase,NEFT,5527.3,Debit,Success,
T00007514,A0004278,2026-04-08 00:00:00,Purchase,POS,639.8,Debit,Success,
T00007515,A0001041,2025-02-04 00:00:00,Transfer,UPI,6284.34,Debit,Success,
T00007516,A0003132,2024-06-10 00:00:00,Transfer,POS,8895.05,Credit,Success,
T00007517,A0002678,2025-12-25 00:00:00,Purchase,Mobile Banking,12049.59,Credit,Success,
T00007518,A0003656,2025-06-23 00:00:00,Transfer,UPI,1654.55,Credit,Success,
T00007519,A0005708,2024-08-04 00:00:00,Purchase,NEFT,885.22,Credit,Success,
T00007520,A0000272,2026-04-25 00:00:00,Purchase,UPI,12664.34,Debit,Success,
T00007521,A0000740,2024-08-10 00:00:00,Transfer,NEFT,3226.19,Debit,Success,
T00007522,A0003107,2024-04-07 00:00:00,Transfer,IMPS,6460.38,Debit,Success,
T00007523,A0001178,2024-07-10 00:00:00,Purchase,UPI,1583.76,Debit,Success,
T00007524,A0003630,2026-05-11 00:00:00,Purchase,NEFT,1736.97,Debit,Success,
T00007525,A0004170,2024-12-16 00:00:00,Cash Withdrawal,UPI,433.85,Debit,Success,
T00007526,A0006322,2024-12-28 00:00:00,Bill Payment,POS,3548.35,Credit,Success,
T00007527,A0001382,2025-10-24 00:00:00,Transfer,Mobile Banking,3645.81,Credit,Success,
T00007528,A0001106,2026-05-08 00:00:00,Cash Withdrawal,UPI,18543.63,Debit,Success,
T00007529,A0001128,2024-09-08 00:00:00,Deposit,Branch,21975.92,Credit,Success,
T00007530,A0004847,2024-04-09 00:00:00,Transfer,IMPS,2174.57,Debit,Success,
T00007531,A0006005,2025-02-06 00:00:00,Bill Payment,UPI,3235.93,Credit,Success,
T00007532,A0002027,2025-12-17 00:00:00,Purchase,Mobile Banking,2086.32,Debit,Failed,Technical Error
T00007533,A0002860,2025-02-16 00:00:00,Purchase,IMPS,6429.05,Debit,Success,
T00007534,A0006418,2025-05-22 00:00:00,Purchase,ATM,8147.72,Debit,Success,
T00007535,A0001393,2025-03-08 00:00:00,Deposit,POS,14155.25,Debit,Success,
T00007536,A0000326,2025-11-05 00:00:00,Purchase,POS,8341.19,Credit,Failed,Technical Error
T00007537,A0003291,2025-02-03 00:00:00,Deposit,UPI,57728.9,Debit,Success,
T00007538,A0003647,2024-02-02 00:00:00,Transfer,UPI,22205.02,Debit,Failed,Limit Exceeded
T00007539,A0000437,2024-02-21 00:00:00,Purchase,NEFT,12302.93,Credit,Success,
T00007540,A0003750,2024-05-18 00:00:00,Deposit,NEFT,4389.03,Credit,Success,
T00007541,A0001514,2025-05-23 00:00:00,Bill Payment,Branch,857.34,Debit,Success,
T00007542,A0000890,2024-12-30 00:00:00,Deposit,NEFT,1864.4,Debit,Success,
T00007543,A0003705,2024-10-12 00:00:00,Bill Payment,IMPS,1650.48,Credit,Success,
T00007544,A0005600,2025-05-15 00:00:00,Transfer,UPI,1685.4,Debit,Success,
T00007545,A0001181,2026-01-22 00:00:00,Purchase,UPI,3764.56,Debit,Success,
T00007546,A0000957,2024-02-19 00:00:00,Purchase,POS,2098.59,Debit,Success,
T00007547,A0006003,2024-02-03 00:00:00,Purchase,IMPS,3868.67,Debit,Success,
T00007548,A0005243,2026-02-09 00:00:00,Purchase,POS,775.34,Debit,Success,
T00007549,A0001590,2024-12-13 00:00:00,Transfer,UPI,1532.29,Credit,Success,
T00007550,A0001898,2026-03-28 00:00:00,Transfer,UPI,1040.26,Debit,Success,
T00007551,A0001862,2024-07-10 00:00:00,Cash Withdrawal,POS,12760.94,Debit,Success,
T00007552,A0002839,2025-04-27 00:00:00,Cash Withdrawal,Mobile Banking,11463.46,Debit,Success,
T00007553,A0004599,2025-03-19 00:00:00,Transfer,UPI,8948.18,Debit,Pending,
T00007554,A0005095,2024-02-12 00:00:00,Cash Withdrawal,UPI,16997.56,Debit,Success,
T00007555,A0005630,2024-09-08 00:00:00,Cash Withdrawal,Mobile Banking,3798.55,Debit,Success,
T00007556,A0006459,2026-06-28 00:00:00,Purchase,UPI,8738.71,Debit,Success,
T00007557,A0000537,2024-11-19 00:00:00,Cash Withdrawal,Mobile Banking,11574.73,Debit,Success,
T00007558,A0004273,2024-08-03 00:00:00,Transfer,POS,1744.68,Debit,Success,
T00007559,A0003621,2024-03-13 00:00:00,Purchase,ATM,15860.89,Debit,Success,
T00007560,A0005820,2026-06-21 00:00:00,Purchase,NEFT,53.21,Debit,Success,
T00007561,A0004769,2024-04-24 00:00:00,Deposit,Branch,3212.35,Credit,Success,
T00007562,A0005393,2024-02-21 00:00:00,Transfer,NEFT,1424.03,Debit,Success,
T00007563,A0005623,2024-08-24 00:00:00,Transfer,UPI,370.75,Credit,Success,
T00007564,A0005245,2024-01-25 00:00:00,Purchase,ATM,391.98,Credit,Success,
T00007565,A0000570,2025-09-11 00:00:00,Purchase,POS,3123.47,Debit,Success,
T00007566,A0004039,2026-03-27 00:00:00,Transfer,POS,26818.21,Debit,Success,
T00007567,A0006466,2024-11-19 00:00:00,Bill Payment,Branch,884.87,Debit,Success,
T00007568,A0003010,2025-05-30 00:00:00,Purchase,POS,2939.59,Debit,Success,
T00007569,A0000645,2025-04-07 00:00:00,Purchase,POS,9270.22,Debit,Success,
T00007570,A0000307,2024-09-08 00:00:00,Purchase,ATM,1554.69,Debit,Success,
T00007571,A0005221,2024-02-10 00:00:00,Bill Payment,UPI,408.06,Credit,Success,
T00007572,A0005544,2025-10-26 00:00:00,Purchase,Branch,1110.79,Debit,Success,
T00007573,A0000961,2025-10-21 00:00:00,Transfer,UPI,4650.48,Debit,Success,
T00007574,A0006232,2024-05-29 00:00:00,Bill Payment,UPI,1280.19,Debit,Success,
T00007575,A0004012,2025-06-22 00:00:00,Cash Withdrawal,POS,734.37,Credit,Success,
T00007576,A0002122,2024-01-11 00:00:00,Purchase,UPI,2538.95,Debit,Failed,Limit Exceeded
T00007577,A0002212,2025-12-13 00:00:00,Bill Payment,ATM,1204.42,Debit,Success,
T00007578,A0001514,2026-05-11 00:00:00,Bill Payment,Branch,1433.65,Debit,Success,
T00007579,A0002212,2024-01-13 00:00:00,Deposit,Branch,2425.5,Debit,Success,
T00007580,A0000735,2025-01-13 00:00:00,Purchase,POS,7113.61,Debit,Success,
T00007581,A0002408,2025-09-13 00:00:00,Bill Payment,POS,2424.43,Credit,Success,
T00007582,A0001008,2025-06-16 00:00:00,Bill Payment,Mobile Banking,11602.68,Debit,Success,
T00007583,A0004677,2025-10-08 00:00:00,Bill Payment,POS,10822.15,Credit,Success,
T00007584,A0004703,2024-08-08 00:00:00,Bill Payment,UPI,3042.64,Debit,Success,
T00007585,A0002522,2024-12-02 00:00:00,Transfer,UPI,361.44,Debit,Success,
T00007586,A0006474,2024-09-07 00:00:00,Transfer,POS,10700.64,Credit,Success,
T00007587,A0006069,2025-10-24 00:00:00,Bill Payment,Mobile Banking,4068.99,Credit,Success,
T00007588,A0004976,2024-02-14 00:00:00,Purchase,NEFT,7416.17,Debit,Success,
T00007589,A0001296,2026-04-18 00:00:00,Purchase,IMPS,60.39,Debit,Success,
T00007590,A0003144,2025-10-03 00:00:00,Transfer,POS,1470.11,Credit,Pending,
T00007591,A0000033,2024-09-01 00:00:00,Purchase,POS,712.14,Debit,Success,
T00007592,A0000340,2024-03-08 00:00:00,Transfer,ATM,2062.94,Debit,Success,
T00007593,A0001141,2024-11-04 00:00:00,Deposit,IMPS,11992.49,Debit,Success,
T00007594,A0004488,2024-05-09 00:00:00,Transfer,Branch,246.07,Debit,Success,
T00007595,A0006235,2024-03-01 00:00:00,Transfer,IMPS,436.16,Debit,Success,
T00007596,A0000136,2025-01-01 00:00:00,Cash Withdrawal,UPI,2397.87,Credit,Success,
T00007597,A0004168,2025-12-14 00:00:00,Bill Payment,UPI,1476.65,Debit,Success,
T00007598,A0002999,2026-06-26 00:00:00,Purchase,UPI,6723.28,Debit,Success,
T00007599,A0003995,2025-10-21 00:00:00,Bill Payment,ATM,15096.35,Debit,Success,
T00007600,A0002760,2024-12-04 00:00:00,Deposit,UPI,71878.94,Debit,Success,
T00007601,A0006355,2024-05-12 00:00:00,Transfer,IMPS,5189.15,Credit,Success,
T00007602,A0001595,2026-03-06 00:00:00,Deposit,UPI,16786.67,Debit,Success,
T00007603,A0002947,2026-01-11 00:00:00,Transfer,UPI,555.71,Debit,Failed,Insufficient Funds
T00007604,A0004555,2025-08-16 00:00:00,Purchase,IMPS,3451.55,Debit,Success,
T00007605,A0002034,2025-12-16 00:00:00,Transfer,UPI,2338.8,Credit,Success,
T00007606,A0006413,2024-04-14 00:00:00,Cash Withdrawal,NEFT,935.99,Credit,Success,
T00007607,A0000066,2025-05-24 00:00:00,Deposit,POS,1335.59,Debit,Success,
T00007608,A0004059,2024-06-03 00:00:00,Purchase,ATM,2202.18,Credit,Success,
T00007609,A0001815,2026-04-25 00:00:00,Deposit,NEFT,2891.88,Credit,Success,
T00007610,A0000747,2024-09-05 00:00:00,Deposit,ATM,1011.81,Debit,Success,
T00007611,A0003104,2025-01-27 00:00:00,Transfer,IMPS,3943.35,Credit,Success,
T00007612,A0003878,2024-06-08 00:00:00,Cash Withdrawal,UPI,13263.47,Debit,Success,
T00007613,A0000011,2025-01-23 00:00:00,Transfer,IMPS,1505.63,Debit,Success,
T00007614,A0004115,2024-02-28 00:00:00,Transfer,ATM,2111.91,Debit,Success,
T00007615,A0005597,2025-03-14 00:00:00,Purchase,UPI,909.11,Debit,Success,
T00007616,A0000050,2025-08-18 00:00:00,Purchase,ATM,18747.71,Debit,Success,
T00007617,A0003555,2025-04-05 00:00:00,Cash Withdrawal,UPI,7074.83,Credit,Success,
T00007618,A0006267,2025-11-04 00:00:00,Purchase,Branch,11816.99,Debit,Success,
T00007619,A0005715,2024-08-08 00:00:00,Bill Payment,POS,1436.92,Debit,Success,
T00007620,A0003072,2024-10-16 00:00:00,Transfer,UPI,2784.03,Debit,Success,
T00007621,A0004610,2025-12-26 00:00:00,Transfer,POS,1547.85,Debit,Success,
T00007622,A0002012,2024-04-13 00:00:00,Transfer,POS,8087.39,Debit,Success,
T00007623,A0004072,2024-09-19 00:00:00,Bill Payment,IMPS,3805.44,Credit,Success,
T00007624,A0000906,2024-03-07 00:00:00,Bill Payment,POS,8784.78,Credit,Success,
T00007625,A0004620,2024-01-20 00:00:00,Transfer,POS,315.61,Debit,Success,
T00007626,A0003024,2025-07-23 00:00:00,Transfer,Mobile Banking,29339.09,Debit,Success,
T00007627,A0004810,2025-08-14 00:00:00,Transfer,POS,20296.35,Credit,Success,
T00007628,A0005263,2026-03-30 00:00:00,Transfer,ATM,2121.18,Debit,Success,
T00007629,A0002606,2026-03-28 00:00:00,Purchase,UPI,969.95,Debit,Success,
T00007630,A0001909,2024-11-07 00:00:00,Cash Withdrawal,ATM,14059.62,Debit,Success,
T00007631,A0004664,2026-03-13 00:00:00,Transfer,ATM,4932.64,Credit,Success,
T00007632,A0002501,2026-05-18 00:00:00,Bill Payment,NEFT,7701.78,Debit,Success,
T00007633,A0005637,2024-03-11 00:00:00,Transfer,POS,1186.96,Debit,Success,
T00007634,A0003048,2026-01-02 00:00:00,Purchase,UPI,3569.31,Credit,Success,
T00007635,A0004885,2026-01-01 00:00:00,Cash Withdrawal,IMPS,3223.11,Debit,Success,
T00007636,A0006157,2024-02-02 00:00:00,Purchase,UPI,13482.53,Debit,Success,
T00007637,A0004386,2024-10-02 00:00:00,Purchase,POS,7045.07,Debit,Success,
T00007638,A0003863,2024-08-29 00:00:00,Cash Withdrawal,ATM,1988.86,Credit,Success,
T00007639,A0005429,2024-06-04 00:00:00,Transfer,ATM,2127.95,Credit,Success,
T00007640,A0005292,2026-02-27 00:00:00,Transfer,UPI,1183.72,Debit,Success,
T00007641,A0001365,2026-01-15 00:00:00,Purchase,UPI,6925.59,Credit,Success,
T00007642,A0002578,2025-05-26 00:00:00,Deposit,Branch,3870.73,Credit,Success,
T00007643,A0002107,2024-04-21 00:00:00,Deposit,UPI,525.84,Credit,Success,
T00007644,A0005299,2024-01-06 00:00:00,Transfer,UPI,958.87,Debit,Pending,
T00007645,A0003748,2025-03-16 00:00:00,Bill Payment,UPI,8346.84,Debit,Success,
T00007646,A0000778,2025-06-14 00:00:00,Purchase,Branch,730.26,Debit,Success,
T00007647,A0001323,2024-02-21 00:00:00,Bill Payment,UPI,893.18,Credit,Failed,Authentication Failed
T00007648,A0001916,2024-11-06 00:00:00,Cash Withdrawal,POS,4191.08,Debit,Success,
T00007649,A0004515,2025-06-18 00:00:00,Transfer,UPI,9171.83,Debit,Success,
T00007650,A0003887,2024-09-28 00:00:00,Transfer,Mobile Banking,5845.25,Debit,Success,
T00007651,A0004902,2024-03-30 00:00:00,Transfer,NEFT,1193.23,Credit,Success,
T00007652,A0002801,2024-01-13 00:00:00,Cash Withdrawal,UPI,27268.77,Debit,Success,
T00007653,A0000168,2024-02-07 00:00:00,Cash Withdrawal,IMPS,7751.87,Debit,Success,
T00007654,A0002016,2024-07-06 00:00:00,Deposit,Mobile Banking,9919.52,Credit,Success,
T00007655,A0004291,2025-12-13 00:00:00,Transfer,Mobile Banking,554.73,Debit,Success,
T00007656,A0002090,2024-11-02 00:00:00,Purchase,UPI,1147.1,Credit,Success,
T00007657,A0000199,2026-02-01 00:00:00,Transfer,UPI,2648.28,Credit,Success,
T00007658,A0005228,2025-12-21 00:00:00,Deposit,NEFT,585.06,Debit,Success,
T00007659,A0000308,2025-07-27 00:00:00,Purchase,POS,227.21,Debit,Success,
T00007660,A0004647,2025-10-19 00:00:00,Purchase,POS,1883.66,Debit,Success,
T00007661,A0000969,2024-12-15 00:00:00,Cash Withdrawal,IMPS,5834.32,Debit,Success,
T00007662,A0005052,2025-09-25 00:00:00,Transfer,Mobile Banking,6174.94,Credit,Success,
T00007663,A0001491,2026-05-27 00:00:00,Transfer,POS,8476.86,Debit,Success,
T00007664,A0003711,2025-01-07 00:00:00,Transfer,ATM,17097.68,Credit,Success,
T00007665,A0005613,2025-04-22 00:00:00,Purchase,UPI,3446.36,Credit,Success,
T00007666,A0001236,2024-01-01 00:00:00,Bill Payment,UPI,1886.55,Credit,Success,
T00007667,A0003623,2024-12-30 00:00:00,Purchase,UPI,3683.42,Debit,Success,
T00007668,A0005253,2026-04-03 00:00:00,Transfer,UPI,5465.63,Debit,Success,
T00007669,A0000358,2026-01-03 00:00:00,Purchase,POS,1595.8,Credit,Success,
T00007670,A0002832,2024-05-28 00:00:00,Transfer,POS,3362.25,Credit,Success,
T00007671,A0006250,2025-08-20 00:00:00,Bill Payment,IMPS,4426.31,Debit,Success,
T00007672,A0005311,2026-03-02 00:00:00,Purchase,Mobile Banking,5168.7,Debit,Success,
T00007673,A0003035,2026-04-08 00:00:00,Bill Payment,NEFT,4016.1,Debit,Success,
T00007674,A0000191,2024-09-09 00:00:00,Transfer,UPI,12533.02,Debit,Success,
T00007675,A0003579,2026-02-02 00:00:00,Bill Payment,NEFT,319.3,Credit,Success,
T00007676,A0000296,2025-11-09 00:00:00,Purchase,IMPS,498.2,Debit,Success,
T00007677,A0004598,2025-12-18 00:00:00,Bill Payment,POS,6003.55,Debit,Success,
T00007678,A0002067,2025-08-06 00:00:00,Purchase,UPI,2822.13,Debit,Success,
T00007679,A0005453,2025-09-07 00:00:00,Transfer,NEFT,2716.64,Debit,Success,
T00007680,A0002835,2026-04-19 00:00:00,Transfer,Mobile Banking,1791.59,Debit,Success,
T00007681,A0003833,2026-02-18 00:00:00,Transfer,IMPS,3836.55,Credit,Success,
T00007682,A0001137,2025-11-20 00:00:00,Deposit,UPI,1626.65,Credit,Success,
T00007683,A0004065,2026-02-03 00:00:00,Bill Payment,UPI,494.21,Credit,Success,
T00007684,A0003191,2024-09-09 00:00:00,Bill Payment,Mobile Banking,4790.08,Debit,Success,
T00007685,A0000558,2025-03-02 00:00:00,Purchase,Branch,2742.9,Debit,Success,
