Loan_ID,Customer_ID,Branch_ID,Loan_Type,Application_Date,Loan_Amount,Loan_Status,Approval_Date,Disbursement_Date,Interest_Rate,Tenure_Months,Outstanding_Amount,Credit_Score_Band
L000579,C001916,B006,Personal,2025-12-08 00:00:00,412800.0,Disbursed,2025-12-15 00:00:00,2025-12-19 00:00:00,9.35,48,192141.47,700-749
L000580,C001056,B023,Personal,2024-03-05 00:00:00,260800.0,Disbursed,2024-03-16 00:00:00,2024-03-22 00:00:00,15.21,36,143913.37,700-749
L000581,C002960,B006,Education,2024-12-26 00:00:00,2562700.0,Disbursed,2024-12-28 00:00:00,2024-12-29 00:00:00,11.43,24,1439724.39,750+
L000582,C003071,B002,Personal,2023-12-27 00:00:00,559100.0,Rejected,,,14.15,180,0.0,750+
L000583,C004157,B005,Personal,2025-06-09 00:00:00,133000.0,Approved,2025-06-12 00:00:00,,16.21,36,0.0,750+
L000584,C000894,B019,Home,2023-11-13 00:00:00,620000.0,Disbursed,2023-11-19 00:00:00,2023-11-25 00:00:00,15.04,24,231367.19,700-749
L000585,C003389,B017,Vehicle,2025-04-25 00:00:00,307100.0,Disbursed,2025-05-06 00:00:00,2025-05-14 00:00:00,10.71,36,172063.84,750+
L000586,C000206,B020,Personal,2024-06-08 00:00:00,774100.0,Rejected,,,7.33,60,0.0,750+
L000587,C000829,B008,Personal,2023-12-28 00:00:00,372500.0,Disbursed,2024-01-07 00:00:00,2024-01-10 00:00:00,7.29,120,278727.1,700-749
L000588,C001570,B016,Business,2025-04-04 00:00:00,404100.0,Disbursed,2025-04-15 00:00:00,2025-04-20 00:00:00,16.4,120,162032.41,750+
L000589,C001002,B027,Home,2024-08-28 00:00:00,1778300.0,Disbursed,2024-09-08 00:00:00,2024-09-11 00:00:00,8.56,240,1377939.39,750+
L000590,C000701,B011,Vehicle,2023-04-08 00:00:00,242100.0,Disbursed,2023-04-21 00:00:00,2023-04-24 00:00:00,9.02,48,184076.97,700-749
L000591,C001144,B010,Home,2025-05-31 00:00:00,207800.0,Rejected,,,8.51,60,0.0,750+
L000592,C003538,B025,Personal,2023-09-18 00:00:00,242000.0,Rejected,,,17.06,180,0.0,700-749
L000593,C004822,B022,Vehicle,2026-06-09 00:00:00,206600.0,Disbursed,2026-06-19 00:00:00,2026-06-26 00:00:00,10.18,60,173379.48,600-699
L000594,C001856,B011,Home,2024-11-15 00:00:00,227900.0,Rejected,,,12.5,36,0.0,600-699
L000595,C004385,B005,Personal,2024-09-25 00:00:00,655500.0,Approved,2024-10-04 00:00:00,,10.48,12,0.0,700-749
L000596,C002633,B027,Home,2025-02-25 00:00:00,163700.0,Disbursed,2025-03-10 00:00:00,2025-03-15 00:00:00,10.2,12,142097.15,700-749
L000597,C001762,B008,Vehicle,2025-12-08 00:00:00,2351300.0,Rejected,,,12.5,180,0.0,750+
L000598,C003932,B004,Vehicle,2023-07-13 00:00:00,171300.0,Approved,2023-07-25 00:00:00,,15.42,12,0.0,700-749
L000599,C002302,B012,Home,2024-11-05 00:00:00,898100.0,Disbursed,2024-11-07 00:00:00,2024-11-12 00:00:00,11.87,240,807661.61,700-749
L000600,C002905,B004,Home,2026-05-24 00:00:00,1345100.0,Approved,2026-05-31 00:00:00,,13.91,48,0.0,750+
L000601,C004837,B022,Personal,2024-08-07 00:00:00,293300.0,Disbursed,2024-08-08 00:00:00,2024-08-13 00:00:00,15.53,48,129676.91,700-749
L000602,C002235,B008,Business,2024-07-08 00:00:00,132500.0,Approved,2024-07-16 00:00:00,,17.72,48,0.0,750+
L000603,C004570,B028,Personal,2024-03-30 00:00:00,257400.0,Disbursed,2024-04-13 00:00:00,2024-04-15 00:00:00,15.92,60,130783.82,<600
L000604,C000106,B004,Business,2023-12-07 00:00:00,862600.0,Disbursed,2023-12-19 00:00:00,2023-12-28 00:00:00,11.31,60,622630.08,600-699
L000605,C004500,B001,Business,2024-09-13 00:00:00,171300.0,Approved,2024-09-17 00:00:00,,10.04,180,0.0,700-749
L000606,C000858,B008,Vehicle,2023-04-16 00:00:00,331400.0,Rejected,,,10.39,12,0.0,600-699
L000607,C004899,B014,Home,2023-01-22 00:00:00,207100.0,Disbursed,2023-01-24 00:00:00,2023-01-26 00:00:00,16.1,48,176286.18,<600
L000608,C001123,B029,Home,2025-07-15 00:00:00,295000.0,Disbursed,2025-07-22 00:00:00,2025-07-23 00:00:00,14.95,24,124574.09,700-749
L000609,C003870,B021,Vehicle,2025-05-09 00:00:00,876700.0,Disbursed,2025-05-20 00:00:00,2025-05-24 00:00:00,15.74,60,807473.86,750+
L000610,C001534,B005,Home,2024-05-30 00:00:00,188500.0,Disbursed,2024-06-05 00:00:00,2024-06-11 00:00:00,11.07,60,55444.08,700-749
L000611,C004155,B024,Business,2025-08-22 00:00:00,64100.0,Disbursed,2025-09-03 00:00:00,2025-09-08 00:00:00,10.75,48,22268.63,750+
L000612,C001352,B005,Business,2023-07-20 00:00:00,222400.0,Disbursed,2023-07-29 00:00:00,2023-08-02 00:00:00,11.21,12,70904.3,750+
L000613,C002295,B019,Home,2026-02-20 00:00:00,143600.0,Disbursed,2026-03-03 00:00:00,2026-03-07 00:00:00,14.56,36,129748.04,700-749
L000614,C002119,B020,Personal,2024-12-02 00:00:00,916400.0,Rejected,,,16.09,240,0.0,600-699
L000615,C004431,B029,Business,2025-05-24 00:00:00,693300.0,Closed,2025-06-01 00:00:00,2025-06-09 00:00:00,12.44,240,0.0,600-699
L000616,C000684,B023,Home,2024-10-20 00:00:00,281900.0,Rejected,,,12.02,180,0.0,700-749
L000617,C001660,B014,Personal,2026-04-17 00:00:00,452400.0,Disbursed,2026-04-19 00:00:00,2026-04-28 00:00:00,7.86,180,333265.36,700-749
L000618,C003726,B028,Personal,2025-01-04 00:00:00,783300.0,Disbursed,2025-01-16 00:00:00,2025-01-18 00:00:00,14.72,12,316245.4,750+
L000619,C002322,B008,Home,2026-04-19 00:00:00,2352200.0,Rejected,,,14.04,48,0.0,600-699
L000620,C001513,B004,Personal,2025-06-01 00:00:00,926500.0,Approved,2025-06-10 00:00:00,,9.85,180,0.0,700-749
L000621,C002286,B001,Home,2025-05-31 00:00:00,57800.0,Disbursed,2025-06-10 00:00:00,2025-06-14 00:00:00,9.86,60,18404.7,750+
L000622,C004723,B023,Education,2024-06-04 00:00:00,301500.0,Rejected,,,12.72,60,0.0,750+
L000623,C002029,B019,Home,2025-08-26 00:00:00,858400.0,Disbursed,2025-08-30 00:00:00,2025-09-05 00:00:00,8.44,36,698479.09,700-749
L000624,C001844,B018,Vehicle,2025-06-06 00:00:00,625800.0,Disbursed,2025-06-20 00:00:00,2025-06-21 00:00:00,15.87,240,226258.08,600-699
L000625,C003888,B002,Vehicle,2024-06-09 00:00:00,184600.0,Closed,2024-06-17 00:00:00,2024-06-23 00:00:00,14.03,36,0.0,700-749
L000626,C002025,B029,Personal,2025-08-06 00:00:00,1451200.0,Rejected,,,9.18,48,0.0,600-699
L000627,C002073,B012,Education,2026-01-20 00:00:00,124800.0,Disbursed,2026-01-21 00:00:00,2026-01-30 00:00:00,12.61,120,51993.52,750+
L000628,C002632,B030,Personal,2024-12-30 00:00:00,2888900.0,Rejected,,,12.71,24,0.0,600-699
L000629,C004589,B012,Home,2023-04-07 00:00:00,657500.0,Disbursed,2023-04-19 00:00:00,2023-04-28 00:00:00,14.62,36,397124.12,750+
L000630,C002355,B026,Personal,2023-03-23 00:00:00,576900.0,Rejected,,,10.04,24,0.0,<600
L000631,C000999,B019,Business,2025-11-26 00:00:00,1030200.0,Disbursed,2025-12-05 00:00:00,2025-12-12 00:00:00,15.22,180,711463.54,750+
L000632,C003462,B029,Personal,2025-12-12 00:00:00,845500.0,Rejected,,,14.46,48,0.0,600-699
L000633,C000699,B012,Personal,2026-01-13 00:00:00,152000.0,Approved,2026-01-15 00:00:00,,14.2,24,0.0,700-749
L000634,C002117,B013,Home,2023-11-18 00:00:00,161900.0,Disbursed,2023-11-29 00:00:00,2023-12-01 00:00:00,17.62,36,92084.17,700-749
L000635,C004547,B001,Vehicle,2025-01-09 00:00:00,1670500.0,Disbursed,2025-01-12 00:00:00,2025-01-20 00:00:00,14.29,12,545005.11,<600
L000636,C004387,B008,Education,2026-02-10 00:00:00,684500.0,Disbursed,2026-02-15 00:00:00,2026-02-22 00:00:00,11.35,36,380990.5,750+
L000637,C001059,B019,Personal,2024-07-08 00:00:00,148800.0,Rejected,,,17.95,240,0.0,600-699
L000638,C004573,B026,Personal,2026-05-21 00:00:00,2346900.0,Disbursed,2026-06-04 00:00:00,2026-06-07 00:00:00,8.05,36,1277356.63,700-749
L000639,C001792,B006,Business,2025-07-23 00:00:00,775700.0,Rejected,,,15.6,12,0.0,700-749
L000640,C004208,B004,Personal,2023-07-17 00:00:00,674800.0,Disbursed,2023-07-28 00:00:00,2023-08-05 00:00:00,13.44,24,613279.7,600-699
L000641,C000012,B022,Vehicle,2026-06-24 00:00:00,96700.0,Approved,2026-07-07 00:00:00,,11.35,12,0.0,600-699
L000642,C001622,B023,Home,2026-01-11 00:00:00,1052900.0,Disbursed,2026-01-18 00:00:00,2026-01-23 00:00:00,12.38,12,891427.01,700-749
L000643,C003392,B003,Personal,2025-02-21 00:00:00,117800.0,Disbursed,2025-02-28 00:00:00,2025-03-02 00:00:00,15.66,12,74097.1,700-749
L000644,C001498,B012,Personal,2023-09-15 00:00:00,2006500.0,Disbursed,2023-09-27 00:00:00,2023-10-04 00:00:00,15.56,120,1439506.07,600-699
L000645,C001460,B008,Business,2025-05-15 00:00:00,77400.0,Disbursed,2025-05-25 00:00:00,2025-05-30 00:00:00,8.09,120,28760.32,<600
L000646,C000497,B021,Business,2024-11-17 00:00:00,232900.0,Disbursed,2024-11-25 00:00:00,2024-11-28 00:00:00,14.42,180,106947.73,600-699
L000647,C002968,B015,Vehicle,2025-12-27 00:00:00,1046600.0,Disbursed,2026-01-10 00:00:00,2026-01-15 00:00:00,9.27,12,311236.44,700-749
L000648,C003439,B020,Vehicle,2025-09-01 00:00:00,542900.0,Disbursed,2025-09-15 00:00:00,2025-09-23 00:00:00,13.36,12,358828.84,600-699
L000649,C002866,B029,Personal,2023-06-15 00:00:00,259100.0,Approved,2023-06-25 00:00:00,,9.86,24,0.0,750+
L000650,C001917,B015,Vehicle,2023-05-25 00:00:00,652300.0,Closed,2023-06-01 00:00:00,2023-06-07 00:00:00,11.19,120,0.0,750+
L000651,C002343,B005,Home,2023-12-26 00:00:00,421900.0,Closed,2023-12-30 00:00:00,2024-01-05 00:00:00,13.38,36,0.0,700-749
L000652,C001785,B022,Vehicle,2024-04-24 00:00:00,3061400.0,Disbursed,2024-04-29 00:00:00,2024-04-30 00:00:00,13.59,12,1215974.2,700-749
L000653,C004234,B014,Business,2024-02-23 00:00:00,265800.0,Closed,2024-03-01 00:00:00,2024-03-06 00:00:00,10.44,48,0.0,600-699
L000654,C004531,B018,Education,2024-11-08 00:00:00,347100.0,Disbursed,2024-11-09 00:00:00,2024-11-18 00:00:00,13.96,60,108533.44,750+
L000655,C000823,B011,Vehicle,2023-05-31 00:00:00,800500.0,Disbursed,2023-06-12 00:00:00,2023-06-18 00:00:00,11.64,120,740200.46,600-699
L000656,C004742,B029,Home,2024-10-17 00:00:00,1127300.0,Disbursed,2024-10-26 00:00:00,2024-10-30 00:00:00,13.89,24,573417.27,750+
L000657,C000998,B020,Education,2025-12-17 00:00:00,56400.0,Disbursed,2025-12-24 00:00:00,2025-12-28 00:00:00,17.58,36,43849.2,700-749
L000658,C002583,B004,Vehicle,2025-12-12 00:00:00,844700.0,Disbursed,2025-12-21 00:00:00,2025-12-24 00:00:00,9.52,180,214567.9,600-699
L000659,C002192,B027,Vehicle,2025-01-22 00:00:00,93800.0,Closed,2025-01-27 00:00:00,2025-01-28 00:00:00,10.35,180,0.0,700-749
L000660,C004568,B024,Personal,2025-06-23 00:00:00,292700.0,Disbursed,2025-07-06 00:00:00,2025-07-15 00:00:00,7.18,240,165162.05,700-749
L000661,C004711,B026,Education,2023-07-05 00:00:00,827200.0,Disbursed,2023-07-07 00:00:00,2023-07-10 00:00:00,8.95,48,570803.77,600-699
L000662,C002629,B001,Home,2025-04-20 00:00:00,188300.0,Rejected,,,14.85,120,0.0,700-749
L000663,C003342,B021,Vehicle,2026-02-23 00:00:00,393500.0,Disbursed,2026-03-07 00:00:00,2026-03-11 00:00:00,17.01,60,125950.39,700-749
L000664,C004149,B013,Personal,2024-03-17 00:00:00,154200.0,Approved,2024-03-29 00:00:00,,10.03,120,0.0,700-749
L000665,C002318,B003,Home,2023-06-23 00:00:00,371100.0,Disbursed,2023-07-01 00:00:00,2023-07-02 00:00:00,8.88,48,329340.32,750+
L000666,C000633,B025,Vehicle,2026-02-12 00:00:00,1982200.0,Disbursed,2026-02-15 00:00:00,2026-02-16 00:00:00,15.71,24,1343508.1,700-749
L000667,C003755,B029,Vehicle,2025-05-12 00:00:00,802000.0,Disbursed,2025-05-20 00:00:00,2025-05-22 00:00:00,12.23,48,207266.99,700-749
L000668,C004381,B004,Personal,2023-04-27 00:00:00,29600.0,Disbursed,2023-05-06 00:00:00,2023-05-13 00:00:00,9.1,48,18060.64,750+
L000669,C004686,B027,Personal,2025-02-17 00:00:00,325600.0,Rejected,,,15.72,180,0.0,600-699
L000670,C003438,B007,Personal,2025-07-20 00:00:00,381400.0,Disbursed,2025-07-31 00:00:00,2025-08-01 00:00:00,14.64,48,240270.77,750+
L000671,C002041,B007,Vehicle,2025-07-25 00:00:00,161700.0,Disbursed,2025-07-28 00:00:00,2025-08-01 00:00:00,8.22,120,134523.87,700-749
L000672,C001749,B016,Vehicle,2023-09-05 00:00:00,269900.0,Closed,2023-09-13 00:00:00,2023-09-22 00:00:00,10.08,180,0.0,750+
L000673,C001725,B014,Personal,2023-10-23 00:00:00,138000.0,Disbursed,2023-11-02 00:00:00,2023-11-04 00:00:00,8.63,12,94740.81,750+
L000674,C004876,B016,Personal,2025-07-15 00:00:00,365000.0,Disbursed,2025-07-18 00:00:00,2025-07-26 00:00:00,10.46,36,263029.86,700-749
L000675,C004646,B018,Personal,2024-06-30 00:00:00,114000.0,Disbursed,2024-07-04 00:00:00,2024-07-10 00:00:00,9.21,180,81475.83,<600
L000676,C004043,B007,Personal,2025-04-03 00:00:00,1025100.0,Disbursed,2025-04-11 00:00:00,2025-04-15 00:00:00,13.92,48,839029.87,750+
L000677,C001833,B030,Vehicle,2024-04-11 00:00:00,204800.0,Approved,2024-04-24 00:00:00,,16.6,180,0.0,750+
L000678,C002624,B005,Home,2024-08-13 00:00:00,171800.0,Disbursed,2024-08-27 00:00:00,2024-09-03 00:00:00,17.73,36,56732.82,700-749
L000679,C003336,B024,Vehicle,2023-04-23 00:00:00,485700.0,Disbursed,2023-05-07 00:00:00,2023-05-14 00:00:00,12.79,240,217072.27,700-749
L000680,C001165,B010,Vehicle,2026-04-06 00:00:00,1672300.0,Rejected,,,17.65,240,0.0,700-749
L000681,C004207,B001,Education,2024-01-29 00:00:00,478100.0,Rejected,,,10.07,24,0.0,700-749
L000682,C001032,B019,Vehicle,2025-05-11 00:00:00,387300.0,Rejected,,,14.49,12,0.0,700-749
L000683,C000275,B025,Education,2026-06-11 00:00:00,204100.0,Disbursed,2026-06-14 00:00:00,2026-06-17 00:00:00,11.68,240,55426.03,600-699
L000684,C003077,B009,Vehicle,2024-11-16 00:00:00,358100.0,Disbursed,2024-11-28 00:00:00,2024-12-07 00:00:00,14.99,24,167506.46,<600
L000685,C002672,B019,Personal,2023-08-12 00:00:00,1974900.0,Rejected,,,15.06,60,0.0,750+
L000686,C003072,B012,Home,2023-01-04 00:00:00,549100.0,Disbursed,2023-01-16 00:00:00,2023-01-23 00:00:00,7.16,240,335353.82,750+
L000687,C003054,B018,Personal,2024-06-15 00:00:00,170200.0,Disbursed,2024-06-28 00:00:00,2024-07-04 00:00:00,11.01,240,104409.9,750+
L000688,C002695,B027,Personal,2025-10-03 00:00:00,1268400.0,Rejected,,,7.93,36,0.0,700-749
L000689,C000039,B024,Vehicle,2026-03-18 00:00:00,71100.0,Closed,2026-03-26 00:00:00,2026-03-28 00:00:00,11.46,36,0.0,700-749
L000690,C003775,B023,Vehicle,2023-05-10 00:00:00,501900.0,Disbursed,2023-05-11 00:00:00,2023-05-19 00:00:00,9.76,120,411489.3,750+
L000691,C002530,B029,Home,2026-01-07 00:00:00,604500.0,Disbursed,2026-01-17 00:00:00,2026-01-21 00:00:00,17.64,48,467152.83,700-749
L000692,C004895,B026,Personal,2023-07-20 00:00:00,86700.0,Disbursed,2023-07-26 00:00:00,2023-07-31 00:00:00,14.64,48,27412.68,750+
L000693,C001080,B010,Home,2025-10-09 00:00:00,330600.0,Disbursed,2025-10-14 00:00:00,2025-10-21 00:00:00,10.2,12,310986.83,750+
L000694,C000773,B006,Home,2026-02-20 00:00:00,2882100.0,Rejected,,,12.45,60,0.0,600-699
L000695,C002273,B027,Vehicle,2026-06-12 00:00:00,199200.0,Disbursed,2026-06-16 00:00:00,2026-06-20 00:00:00,9.62,60,54382.69,700-749
L000696,C000280,B014,Vehicle,2023-09-17 00:00:00,144300.0,Disbursed,2023-09-18 00:00:00,2023-09-21 00:00:00,11.72,60,93190.54,750+
L000697,C004684,B017,Home,2024-02-21 00:00:00,490600.0,Closed,2024-03-02 00:00:00,2024-03-06 00:00:00,8.19,48,0.0,700-749
L000698,C000509,B024,Home,2023-07-19 00:00:00,1414300.0,Closed,2023-07-23 00:00:00,2023-07-28 00:00:00,9.98,24,0.0,700-749
L000699,C002612,B030,Education,2025-11-30 00:00:00,306100.0,Disbursed,2025-12-04 00:00:00,2025-12-08 00:00:00,16.89,120,256237.15,<600
L000700,C001212,B020,Personal,2025-06-20 00:00:00,732200.0,Disbursed,2025-06-30 00:00:00,2025-07-07 00:00:00,14.09,12,307179.4,600-699
L000701,C000387,B003,Vehicle,2023-06-11 00:00:00,3162000.0,Rejected,,,8.47,24,0.0,750+
L000702,C002194,B007,Vehicle,2023-10-07 00:00:00,196900.0,Disbursed,2023-10-20 00:00:00,2023-10-24 00:00:00,14.58,36,130187.03,700-749
L000703,C001108,B018,Business,2024-01-13 00:00:00,196600.0,Disbursed,2024-01-23 00:00:00,2024-01-31 00:00:00,12.59,60,172059.29,700-749
L000704,C002149,B002,Personal,2024-09-27 00:00:00,64000.0,Disbursed,2024-10-07 00:00:00,2024-10-11 00:00:00,13.24,240,20870.16,700-749
L000705,C001506,B009,Personal,2023-05-31 00:00:00,186300.0,Closed,2023-06-06 00:00:00,2023-06-12 00:00:00,8.82,36,0.0,750+
L000706,C001551,B005,Education,2024-07-10 00:00:00,595700.0,Disbursed,2024-07-16 00:00:00,2024-07-21 00:00:00,9.91,12,515524.42,750+
L000707,C002357,B021,Home,2023-04-14 00:00:00,307500.0,Rejected,,,8.13,48,0.0,600-699
L000708,C001235,B023,Vehicle,2026-04-14 00:00:00,249100.0,Disbursed,2026-04-21 00:00:00,2026-04-25 00:00:00,12.17,12,126211.68,750+
L000709,C002650,B022,Business,2023-05-29 00:00:00,1380400.0,Disbursed,2023-05-31 00:00:00,2023-06-05 00:00:00,13.83,36,1284112.44,750+
L000710,C001961,B017,Vehicle,2023-11-30 00:00:00,195000.0,Disbursed,2023-12-12 00:00:00,2023-12-14 00:00:00,17.77,180,158917.93,700-749
L000711,C002698,B010,Personal,2023-06-08 00:00:00,88800.0,Rejected,,,14.09,240,0.0,750+
L000712,C002988,B007,Personal,2026-02-27 00:00:00,1039900.0,Disbursed,2026-03-07 00:00:00,2026-03-16 00:00:00,15.56,180,893069.29,750+
L000713,C000602,B009,Home,2025-04-29 00:00:00,1041400.0,Rejected,,,11.06,180,0.0,750+
L000714,C003339,B003,Personal,2024-11-21 00:00:00,425400.0,Disbursed,2024-11-30 00:00:00,2024-12-06 00:00:00,17.53,60,241467.43,600-699
L000715,C002684,B001,Personal,2025-12-17 00:00:00,18100.0,Disbursed,2025-12-26 00:00:00,2025-12-29 00:00:00,15.11,120,16050.9,<600
L000716,C002187,B010,Personal,2024-03-16 00:00:00,310800.0,Approved,2024-03-25 00:00:00,,17.44,60,0.0,750+
L000717,C001511,B001,Home,2023-02-04 00:00:00,550700.0,Disbursed,2023-02-10 00:00:00,2023-02-11 00:00:00,15.81,180,477533.81,750+
L000718,C003243,B002,Personal,2025-07-21 00:00:00,181900.0,Rejected,,,7.88,120,0.0,750+
L000719,C004944,B018,Home,2023-01-24 00:00:00,291400.0,Rejected,,,16.81,120,0.0,750+
L000720,C002511,B012,Business,2025-12-20 00:00:00,1696400.0,Disbursed,2026-01-03 00:00:00,2026-01-10 00:00:00,15.11,24,1556957.4,700-749
L000721,C003486,B005,Vehicle,2024-01-12 00:00:00,188900.0,Disbursed,2024-01-22 00:00:00,2024-01-31 00:00:00,11.32,48,56650.47,700-749
L000722,C002180,B012,Vehicle,2025-11-17 00:00:00,261100.0,Closed,2025-11-22 00:00:00,2025-12-01 00:00:00,10.26,240,0.0,600-699
L000723,C002758,B010,Business,2025-05-13 00:00:00,870300.0,Disbursed,2025-05-18 00:00:00,2025-05-26 00:00:00,16.53,180,505225.62,600-699
L000724,C004299,B014,Vehicle,2025-05-28 00:00:00,870300.0,Disbursed,2025-06-06 00:00:00,2025-06-13 00:00:00,16.29,12,319670.08,600-699
L000725,C003991,B017,Personal,2026-01-28 00:00:00,720800.0,Closed,2026-01-31 00:00:00,2026-02-05 00:00:00,17.91,60,0.0,750+
L000726,C004632,B008,Home,2023-12-28 00:00:00,415000.0,Rejected,,,9.96,180,0.0,600-699
L000727,C000211,B009,Personal,2024-05-07 00:00:00,291400.0,Disbursed,2024-05-10 00:00:00,2024-05-18 00:00:00,16.55,120,241105.76,700-749
L000728,C001399,B025,Personal,2025-12-10 00:00:00,299700.0,Approved,2025-12-18 00:00:00,,13.68,180,0.0,<600
L000729,C000062,B016,Business,2024-11-29 00:00:00,398400.0,Approved,2024-12-13 00:00:00,,10.94,12,0.0,750+
L000730,C001325,B019,Vehicle,2026-02-25 00:00:00,636900.0,Rejected,,,15.28,120,0.0,700-749
L000731,C002021,B020,Vehicle,2024-08-02 00:00:00,842400.0,Disbursed,2024-08-03 00:00:00,2024-08-08 00:00:00,14.84,60,276144.54,700-749
L000732,C000778,B028,Personal,2023-01-24 00:00:00,1707100.0,Rejected,,,8.51,24,0.0,700-749
L000733,C002346,B020,Vehicle,2025-05-05 00:00:00,1235600.0,Closed,2025-05-13 00:00:00,2025-05-15 00:00:00,17.62,120,0.0,750+
L000734,C001994,B010,Business,2024-04-22 00:00:00,120500.0,Disbursed,2024-05-01 00:00:00,2024-05-09 00:00:00,10.3,240,36767.16,700-749
L000735,C003113,B018,Vehicle,2024-06-26 00:00:00,273800.0,Disbursed,2024-07-06 00:00:00,2024-07-11 00:00:00,13.26,60,114573.39,750+
L000736,C000089,B010,Home,2023-08-16 00:00:00,818800.0,Disbursed,2023-08-28 00:00:00,2023-09-05 00:00:00,11.7,48,574356.28,750+
L000737,C004483,B030,Personal,2024-03-05 00:00:00,605600.0,Disbursed,2024-03-19 00:00:00,2024-03-25 00:00:00,17.17,36,342102.08,700-749
L000738,C000446,B030,Home,2023-02-24 00:00:00,186200.0,Rejected,,,16.22,180,0.0,700-749
L000739,C002397,B006,Home,2023-11-25 00:00:00,81400.0,Rejected,,,10.62,48,0.0,750+
L000740,C002605,B009,Home,2023-03-13 00:00:00,475900.0,Closed,2023-03-15 00:00:00,2023-03-22 00:00:00,11.78,24,0.0,750+
L000741,C004196,B021,Education,2025-04-23 00:00:00,2540600.0,Disbursed,2025-04-25 00:00:00,2025-05-01 00:00:00,16.1,12,2169440.31,700-749
L000742,C000285,B019,Vehicle,2024-10-18 00:00:00,1260100.0,Disbursed,2024-10-21 00:00:00,2024-10-28 00:00:00,12.61,120,739187.86,700-749
L000743,C000700,B026,Vehicle,2026-04-28 00:00:00,531200.0,Disbursed,2026-05-01 00:00:00,2026-05-10 00:00:00,13.94,12,186814.25,700-749
L000744,C000413,B017,Vehicle,2023-12-21 00:00:00,4042400.0,Disbursed,2024-01-04 00:00:00,2024-01-05 00:00:00,11.75,60,2122269.73,600-699
L000745,C004079,B020,Home,2023-07-27 00:00:00,880400.0,Disbursed,2023-07-30 00:00:00,2023-08-03 00:00:00,14.79,12,501587.09,<600
L000746,C001854,B001,Vehicle,2025-08-23 00:00:00,282600.0,Disbursed,2025-09-02 00:00:00,2025-09-07 00:00:00,10.76,240,261836.83,750+
L000747,C000664,B022,Business,2025-11-20 00:00:00,335200.0,Rejected,,,10.93,180,0.0,600-699
L000748,C003536,B030,Business,2024-11-01 00:00:00,282400.0,Disbursed,2024-11-10 00:00:00,2024-11-15 00:00:00,11.84,12,95349.01,600-699
L000749,C002998,B008,Home,2026-04-04 00:00:00,1196500.0,Rejected,,,15.23,60,0.0,750+
L000750,C001265,B027,Home,2023-11-28 00:00:00,630300.0,Disbursed,2023-11-30 00:00:00,2023-12-01 00:00:00,9.69,12,273318.27,600-699
L000751,C000213,B019,Education,2023-07-25 00:00:00,446100.0,Closed,2023-07-31 00:00:00,2023-08-01 00:00:00,17.93,180,0.0,750+
L000752,C001024,B016,Home,2024-03-19 00:00:00,279400.0,Disbursed,2024-03-26 00:00:00,2024-03-27 00:00:00,16.58,60,250536.67,<600
L000753,C004757,B006,Home,2025-04-06 00:00:00,330500.0,Closed,2025-04-14 00:00:00,2025-04-15 00:00:00,7.2,120,0.0,700-749
L000754,C002106,B028,Home,2023-08-12 00:00:00,379200.0,Rejected,,,11.89,240,0.0,750+
L000755,C002693,B022,Vehicle,2025-11-30 00:00:00,1023200.0,Disbursed,2025-12-07 00:00:00,2025-12-11 00:00:00,15.95,36,895550.58,700-749
L000756,C004019,B012,Personal,2023-10-23 00:00:00,1523000.0,Disbursed,2023-10-29 00:00:00,2023-11-05 00:00:00,9.63,24,761523.23,700-749
L000757,C001073,B022,Vehicle,2024-07-30 00:00:00,281400.0,Disbursed,2024-08-01 00:00:00,2024-08-05 00:00:00,8.69,120,79356.69,600-699
L000758,C000244,B028,Vehicle,2024-07-06 00:00:00,49800.0,Disbursed,2024-07-10 00:00:00,2024-07-19 00:00:00,11.96,36,33638.55,700-749
L000759,C002052,B001,Personal,2025-09-17 00:00:00,107200.0,Rejected,,,7.81,48,0.0,750+
L000760,C003349,B014,Business,2023-08-21 00:00:00,814000.0,Disbursed,2023-08-22 00:00:00,2023-08-30 00:00:00,12.11,120,509372.12,700-749
