Card_ID,Account_ID,Card_Type,Issue_Date,Activation_Date,Card_Status,Card_Network,Expiry_Date,Replacement_Count,Block_Reason
CD000743,A0004024,Debit,2024-11-13 00:00:00,2024-11-14 00:00:00,Active,Visa,2029-11-13 00:00:00,1,
CD000744,A0006254,Debit,2022-04-24 00:00:00,2022-04-30 00:00:00,Active,Visa,2027-04-24 00:00:00,2,
CD000745,A0001217,Debit,2023-11-01 00:00:00,2023-11-06 00:00:00,Active,RuPay,2028-11-01 00:00:00,2,
CD000746,A0006097,Debit,2025-03-05 00:00:00,2025-03-06 00:00:00,Blocked,RuPay,2030-03-05 00:00:00,0,Suspected Fraud
CD000747,A0006444,Debit,2022-02-21 00:00:00,2022-02-28 00:00:00,Active,Mastercard,2027-02-21 00:00:00,2,
CD000748,A0004569,Credit,2023-06-18 00:00:00,2023-06-18 00:00:00,Blocked,RuPay,2028-06-18 00:00:00,0,Lost
CD000749,A0002383,Debit,2023-03-29 00:00:00,2023-04-01 00:00:00,Active,RuPay,2028-03-29 00:00:00,1,
CD000750,A0005964,Debit,2026-06-04 00:00:00,2026-06-06 00:00:00,Active,Visa,2031-06-04 00:00:00,0,
CD000751,A0002187,Credit,2022-07-11 00:00:00,2022-07-16 00:00:00,Active,Visa,2027-07-11 00:00:00,0,
CD000752,A0003391,Debit,2022-10-16 00:00:00,2022-10-21 00:00:00,Active,Visa,2027-10-16 00:00:00,0,
CD000753,A0003621,Debit,2023-10-23 00:00:00,2023-10-30 00:00:00,Blocked,RuPay,2028-10-23 00:00:00,0,Suspected Fraud
CD000754,A0001725,Debit,2022-07-01 00:00:00,2022-07-04 00:00:00,Blocked,RuPay,2027-07-01 00:00:00,1,Suspected Fraud
CD000755,A0002710,Debit,2025-01-11 00:00:00,2025-01-14 00:00:00,Active,Visa,2030-01-11 00:00:00,2,
CD000756,A0001144,Debit,2023-05-27 00:00:00,2023-05-31 00:00:00,Active,Mastercard,2028-05-27 00:00:00,1,
CD000757,A0004226,Debit,2024-10-20 00:00:00,2024-10-27 00:00:00,Active,Mastercard,2029-10-20 00:00:00,0,
CD000758,A0003418,Debit,2025-11-07 00:00:00,2025-11-08 00:00:00,Active,RuPay,2030-11-07 00:00:00,0,
CD000759,A0000737,Debit,2022-03-14 00:00:00,2022-03-17 00:00:00,Inactive,Mastercard,2027-03-14 00:00:00,1,
CD000760,A0001687,Debit,2025-02-18 00:00:00,2025-02-23 00:00:00,Active,RuPay,2030-02-18 00:00:00,0,
CD000761,A0002517,Debit,2025-01-14 00:00:00,2025-01-17 00:00:00,Active,RuPay,2030-01-14 00:00:00,0,
CD000762,A0003241,Debit,2024-10-15 00:00:00,2024-10-17 00:00:00,Active,Mastercard,2029-10-15 00:00:00,1,
CD000763,A0003564,Credit,2023-06-19 00:00:00,2023-06-19 00:00:00,Active,Mastercard,2028-06-19 00:00:00,0,
CD000764,A0003080,Debit,2024-02-22 00:00:00,2024-02-26 00:00:00,Active,Mastercard,2029-02-22 00:00:00,0,
CD000765,A0003692,Debit,2023-01-29 00:00:00,2023-02-03 00:00:00,Inactive,Visa,2028-01-29 00:00:00,0,
CD000766,A0002272,Debit,2023-03-29 00:00:00,2023-04-04 00:00:00,Blocked,Visa,2028-03-29 00:00:00,1,Lost
CD000767,A0001284,Credit,2024-06-12 00:00:00,2024-06-18 00:00:00,Active,RuPay,2029-06-12 00:00:00,0,
CD000768,A0000838,Debit,2022-01-27 00:00:00,2022-02-01 00:00:00,Active,Visa,2027-01-27 00:00:00,0,
CD000769,A0006266,Credit,2023-08-25 00:00:00,2023-08-27 00:00:00,Active,Visa,2028-08-25 00:00:00,0,
CD000770,A0003659,Credit,2023-06-04 00:00:00,2023-06-08 00:00:00,Active,Mastercard,2028-06-04 00:00:00,0,
CD000771,A0004512,Debit,2026-02-19 00:00:00,2026-02-26 00:00:00,Blocked,RuPay,2031-02-19 00:00:00,0,Suspected Fraud
CD000772,A0000240,Credit,2025-04-14 00:00:00,2025-04-18 00:00:00,Expired,Mastercard,2030-04-14 00:00:00,1,
CD000773,A0001676,Debit,2022-01-07 00:00:00,2022-01-09 00:00:00,Active,Mastercard,2027-01-07 00:00:00,0,
CD000774,A0006147,Credit,2024-06-22 00:00:00,2024-06-29 00:00:00,Active,Mastercard,2029-06-22 00:00:00,0,
CD000775,A0004262,Debit,2023-08-04 00:00:00,2023-08-04 00:00:00,Active,Visa,2028-08-04 00:00:00,0,
CD000776,A0000850,Debit,2022-06-26 00:00:00,2022-06-30 00:00:00,Active,Visa,2027-06-26 00:00:00,0,
CD000777,A0003501,Debit,2023-06-13 00:00:00,2023-06-15 00:00:00,Active,Visa,2028-06-13 00:00:00,0,
CD000778,A0005365,Debit,2022-02-25 00:00:00,2022-02-26 00:00:00,Inactive,RuPay,2027-02-25 00:00:00,0,
CD000779,A0000984,Debit,2022-10-09 00:00:00,2022-10-10 00:00:00,Blocked,RuPay,2027-10-09 00:00:00,0,Customer Request
CD000780,A0004530,Debit,2024-11-21 00:00:00,2024-11-21 00:00:00,Active,Mastercard,2029-11-21 00:00:00,0,
CD000781,A0005501,Debit,2022-11-03 00:00:00,2022-11-07 00:00:00,Active,Mastercard,2027-11-03 00:00:00,0,
CD000782,A0004055,Debit,2026-03-13 00:00:00,2026-03-18 00:00:00,Active,Mastercard,2031-03-13 00:00:00,0,
CD000783,A0000628,Debit,2026-02-06 00:00:00,2026-02-08 00:00:00,Active,Mastercard,2031-02-06 00:00:00,0,
CD000784,A0000768,Debit,2023-09-06 00:00:00,2023-09-09 00:00:00,Inactive,Visa,2028-09-06 00:00:00,1,
CD000785,A0003525,Debit,2022-11-23 00:00:00,2022-11-30 00:00:00,Active,Visa,2027-11-23 00:00:00,0,
CD000786,A0004584,Credit,2023-12-01 00:00:00,2023-12-07 00:00:00,Active,Visa,2028-12-01 00:00:00,0,
CD000787,A0003705,Debit,2022-12-12 00:00:00,2022-12-16 00:00:00,Inactive,Visa,2027-12-12 00:00:00,0,
CD000788,A0005454,Debit,2026-06-01 00:00:00,2026-06-07 00:00:00,Active,Visa,2031-06-01 00:00:00,0,
CD000789,A0002747,Debit,2025-04-09 00:00:00,2025-04-16 00:00:00,Active,Visa,2030-04-09 00:00:00,0,
CD000790,A0001185,Debit,2022-05-06 00:00:00,2022-05-09 00:00:00,Active,Visa,2027-05-06 00:00:00,1,
CD000791,A0001357,Credit,2026-01-27 00:00:00,2026-02-01 00:00:00,Active,Mastercard,2031-01-27 00:00:00,0,
CD000792,A0003918,Debit,2025-10-12 00:00:00,2025-10-19 00:00:00,Expired,Visa,2030-10-12 00:00:00,0,
CD000793,A0003153,Debit,2025-07-17 00:00:00,2025-07-19 00:00:00,Expired,RuPay,2030-07-17 00:00:00,2,
CD000794,A0005679,Debit,2024-09-27 00:00:00,2024-10-04 00:00:00,Active,RuPay,2029-09-27 00:00:00,0,
CD000795,A0004902,Credit,2022-10-21 00:00:00,2022-10-24 00:00:00,Blocked,Mastercard,2027-10-21 00:00:00,2,Stolen
CD000796,A0005927,Debit,2023-03-14 00:00:00,2023-03-21 00:00:00,Blocked,Mastercard,2028-03-14 00:00:00,0,Lost
CD000797,A0001677,Debit,2023-08-06 00:00:00,2023-08-10 00:00:00,Active,Mastercard,2028-08-06 00:00:00,1,
CD000798,A0006103,Debit,2022-04-23 00:00:00,2022-04-25 00:00:00,Active,RuPay,2027-04-23 00:00:00,0,
CD000799,A0002817,Credit,2025-09-26 00:00:00,2025-09-28 00:00:00,Active,Visa,2030-09-26 00:00:00,2,
CD000800,A0005273,Debit,2023-11-24 00:00:00,2023-11-25 00:00:00,Active,Visa,2028-11-24 00:00:00,0,
CD000801,A0001626,Debit,2025-03-09 00:00:00,2025-03-13 00:00:00,Active,RuPay,2030-03-09 00:00:00,1,
CD000802,A0004202,Debit,2024-10-23 00:00:00,2024-10-23 00:00:00,Blocked,Mastercard,2029-10-23 00:00:00,0,Customer Request
CD000803,A0000508,Credit,2025-02-17 00:00:00,2025-02-23 00:00:00,Expired,Mastercard,2030-02-17 00:00:00,1,
CD000804,A0002670,Debit,2026-05-08 00:00:00,2026-05-11 00:00:00,Expired,Mastercard,2031-05-08 00:00:00,1,
CD000805,A0004702,Debit,2025-09-23 00:00:00,2025-09-23 00:00:00,Active,Mastercard,2030-09-23 00:00:00,1,
CD000806,A0002257,Debit,2025-04-07 00:00:00,2025-04-12 00:00:00,Active,RuPay,2030-04-07 00:00:00,0,
CD000807,A0005101,Credit,2022-02-05 00:00:00,2022-02-08 00:00:00,Active,Visa,2027-02-05 00:00:00,0,
CD000808,A0002013,Debit,2026-06-26 00:00:00,2026-07-02 00:00:00,Active,Mastercard,2031-06-26 00:00:00,0,
CD000809,A0005214,Credit,2025-12-11 00:00:00,2025-12-16 00:00:00,Active,Visa,2030-12-11 00:00:00,0,
CD000810,A0000706,Credit,2023-02-11 00:00:00,2023-02-15 00:00:00,Inactive,Mastercard,2028-02-11 00:00:00,0,
CD000811,A0004115,Debit,2025-04-28 00:00:00,2025-05-03 00:00:00,Active,Visa,2030-04-28 00:00:00,1,
CD000812,A0004926,Debit,2022-12-17 00:00:00,2022-12-19 00:00:00,Active,Mastercard,2027-12-17 00:00:00,1,
CD000813,A0000798,Debit,2022-05-04 00:00:00,2022-05-05 00:00:00,Active,Mastercard,2027-05-04 00:00:00,0,
CD000814,A0006090,Debit,2026-04-06 00:00:00,2026-04-09 00:00:00,Inactive,Visa,2031-04-06 00:00:00,2,
CD000815,A0000197,Debit,2025-11-28 00:00:00,2025-12-02 00:00:00,Active,Mastercard,2030-11-28 00:00:00,0,
CD000816,A0005322,Debit,2022-06-02 00:00:00,2022-06-06 00:00:00,Active,Mastercard,2027-06-02 00:00:00,0,
CD000817,A0003492,Debit,2022-01-10 00:00:00,2022-01-17 00:00:00,Inactive,Mastercard,2027-01-10 00:00:00,0,
CD000818,A0002746,Debit,2023-10-14 00:00:00,2023-10-21 00:00:00,Active,Visa,2028-10-14 00:00:00,0,
CD000819,A0001073,Debit,2024-11-13 00:00:00,2024-11-15 00:00:00,Active,Mastercard,2029-11-13 00:00:00,0,
CD000820,A0000305,Debit,2023-04-02 00:00:00,2023-04-06 00:00:00,Blocked,Mastercard,2028-04-02 00:00:00,0,Stolen
CD000821,A0005852,Credit,2026-05-20 00:00:00,2026-05-26 00:00:00,Active,RuPay,2031-05-20 00:00:00,1,
CD000822,A0003245,Debit,2025-10-12 00:00:00,2025-10-15 00:00:00,Active,RuPay,2030-10-12 00:00:00,0,
CD000823,A0003066,Debit,2025-06-06 00:00:00,2025-06-09 00:00:00,Active,RuPay,2030-06-06 00:00:00,1,
CD000824,A0006225,Debit,2024-11-24 00:00:00,2024-11-29 00:00:00,Active,RuPay,2029-11-24 00:00:00,0,
CD000825,A0000188,Credit,2024-02-03 00:00:00,2024-02-10 00:00:00,Active,Visa,2029-02-03 00:00:00,0,
CD000826,A0000989,Credit,2023-04-25 00:00:00,2023-04-27 00:00:00,Active,Visa,2028-04-25 00:00:00,0,
CD000827,A0004515,Debit,2024-02-03 00:00:00,2024-02-08 00:00:00,Active,Mastercard,2029-02-03 00:00:00,0,
CD000828,A0006020,Debit,2023-12-07 00:00:00,2023-12-07 00:00:00,Active,Visa,2028-12-07 00:00:00,0,
CD000829,A0001487,Debit,2022-10-20 00:00:00,2022-10-22 00:00:00,Active,Mastercard,2027-10-20 00:00:00,0,
CD000830,A0002429,Debit,2022-07-20 00:00:00,2022-07-26 00:00:00,Active,Visa,2027-07-20 00:00:00,0,
CD000831,A0002335,Debit,2024-11-30 00:00:00,2024-12-01 00:00:00,Active,Visa,2029-11-30 00:00:00,0,
CD000832,A0001491,Credit,2022-07-19 00:00:00,2022-07-23 00:00:00,Active,RuPay,2027-07-19 00:00:00,0,
CD000833,A0001876,Debit,2026-03-16 00:00:00,2026-03-17 00:00:00,Active,Visa,2031-03-16 00:00:00,0,
CD000834,A0006158,Debit,2024-09-10 00:00:00,2024-09-10 00:00:00,Active,Visa,2029-09-10 00:00:00,0,
CD000835,A0001811,Credit,2023-07-17 00:00:00,2023-07-23 00:00:00,Inactive,Visa,2028-07-17 00:00:00,1,
CD000836,A0005146,Credit,2025-12-17 00:00:00,2025-12-20 00:00:00,Inactive,RuPay,2030-12-17 00:00:00,0,
CD000837,A0004747,Credit,2022-01-16 00:00:00,2022-01-18 00:00:00,Active,RuPay,2027-01-16 00:00:00,0,
CD000838,A0005074,Debit,2023-05-10 00:00:00,2023-05-10 00:00:00,Active,Visa,2028-05-10 00:00:00,0,
CD000839,A0002892,Credit,2024-11-03 00:00:00,2024-11-04 00:00:00,Active,Mastercard,2029-11-03 00:00:00,0,
CD000840,A0001288,Debit,2024-12-09 00:00:00,2024-12-10 00:00:00,Active,Visa,2029-12-09 00:00:00,1,
CD000841,A0001417,Credit,2025-11-01 00:00:00,2025-11-02 00:00:00,Active,Visa,2030-11-01 00:00:00,0,
CD000842,A0002101,Debit,2022-09-08 00:00:00,2022-09-08 00:00:00,Inactive,Mastercard,2027-09-08 00:00:00,0,
CD000843,A0000318,Debit,2024-09-03 00:00:00,2024-09-09 00:00:00,Active,Mastercard,2029-09-03 00:00:00,0,
CD000844,A0005937,Credit,2023-05-15 00:00:00,2023-05-16 00:00:00,Active,RuPay,2028-05-15 00:00:00,0,
CD000845,A0004339,Debit,2023-01-02 00:00:00,2023-01-09 00:00:00,Active,Mastercard,2028-01-02 00:00:00,0,
CD000846,A0002914,Debit,2025-07-26 00:00:00,2025-07-29 00:00:00,Blocked,Mastercard,2030-07-26 00:00:00,0,Suspected Fraud
CD000847,A0001744,Debit,2024-04-22 00:00:00,2024-04-29 00:00:00,Active,RuPay,2029-04-22 00:00:00,0,
CD000848,A0001649,Debit,2026-06-20 00:00:00,2026-06-20 00:00:00,Active,Visa,2031-06-20 00:00:00,1,
CD000849,A0006346,Debit,2023-02-07 00:00:00,2023-02-14 00:00:00,Inactive,RuPay,2028-02-07 00:00:00,0,
CD000850,A0006221,Debit,2022-07-03 00:00:00,2022-07-04 00:00:00,Active,Visa,2027-07-03 00:00:00,0,
CD000851,A0002487,Debit,2025-02-12 00:00:00,2025-02-14 00:00:00,Active,RuPay,2030-02-12 00:00:00,0,
CD000852,A0003028,Debit,2024-11-02 00:00:00,2024-11-08 00:00:00,Active,Visa,2029-11-02 00:00:00,0,
CD000853,A0006072,Debit,2023-07-04 00:00:00,2023-07-11 00:00:00,Active,Visa,2028-07-04 00:00:00,0,
CD000854,A0002860,Debit,2023-07-16 00:00:00,2023-07-23 00:00:00,Inactive,Mastercard,2028-07-16 00:00:00,0,
CD000855,A0005183,Credit,2022-10-21 00:00:00,2022-10-28 00:00:00,Active,Visa,2027-10-21 00:00:00,1,
CD000856,A0003276,Debit,2025-05-18 00:00:00,2025-05-23 00:00:00,Active,Mastercard,2030-05-18 00:00:00,0,
CD000857,A0001441,Debit,2025-08-28 00:00:00,2025-08-29 00:00:00,Blocked,Visa,2030-08-28 00:00:00,0,Customer Request
CD000858,A0000972,Debit,2023-08-04 00:00:00,2023-08-06 00:00:00,Inactive,RuPay,2028-08-04 00:00:00,0,
CD000859,A0002032,Debit,2024-05-02 00:00:00,2024-05-06 00:00:00,Active,Visa,2029-05-02 00:00:00,0,
CD000860,A0003841,Debit,2023-11-15 00:00:00,2023-11-21 00:00:00,Active,Visa,2028-11-15 00:00:00,0,
CD000861,A0003182,Credit,2022-08-25 00:00:00,2022-09-01 00:00:00,Active,RuPay,2027-08-25 00:00:00,0,
CD000862,A0003522,Credit,2022-03-27 00:00:00,2022-03-31 00:00:00,Active,RuPay,2027-03-27 00:00:00,0,
CD000863,A0000594,Debit,2026-04-24 00:00:00,2026-04-26 00:00:00,Active,Mastercard,2031-04-24 00:00:00,0,
CD000864,A0002959,Debit,2025-05-02 00:00:00,2025-05-08 00:00:00,Active,RuPay,2030-05-02 00:00:00,0,
CD000865,A0001593,Debit,2024-12-06 00:00:00,2024-12-12 00:00:00,Active,Mastercard,2029-12-06 00:00:00,1,
CD000866,A0000008,Debit,2026-04-01 00:00:00,2026-04-05 00:00:00,Active,Mastercard,2031-04-01 00:00:00,2,
CD000867,A0005117,Debit,2023-04-10 00:00:00,2023-04-13 00:00:00,Inactive,Visa,2028-04-10 00:00:00,1,
CD000868,A0001361,Debit,2023-07-27 00:00:00,2023-07-29 00:00:00,Active,RuPay,2028-07-27 00:00:00,0,
CD000869,A0002637,Credit,2022-06-07 00:00:00,2022-06-12 00:00:00,Active,RuPay,2027-06-07 00:00:00,0,
CD000870,A0005476,Debit,2026-03-09 00:00:00,2026-03-16 00:00:00,Inactive,RuPay,2031-03-09 00:00:00,0,
CD000871,A0005820,Debit,2023-08-02 00:00:00,2023-08-05 00:00:00,Active,Visa,2028-08-02 00:00:00,0,
CD000872,A0005480,Debit,2025-08-24 00:00:00,2025-08-25 00:00:00,Active,Visa,2030-08-24 00:00:00,0,
CD000873,A0000669,Debit,2023-06-04 00:00:00,2023-06-06 00:00:00,Active,Visa,2028-06-04 00:00:00,0,
CD000874,A0002199,Debit,2024-06-18 00:00:00,2024-06-22 00:00:00,Active,Visa,2029-06-18 00:00:00,0,
CD000875,A0005310,Debit,2023-08-23 00:00:00,2023-08-26 00:00:00,Active,RuPay,2028-08-23 00:00:00,0,
CD000876,A0006082,Credit,2025-05-01 00:00:00,2025-05-06 00:00:00,Active,Visa,2030-05-01 00:00:00,1,
CD000877,A0002851,Credit,2022-05-24 00:00:00,2022-05-31 00:00:00,Active,Visa,2027-05-24 00:00:00,0,
CD000878,A0000153,Credit,2023-09-12 00:00:00,2023-09-17 00:00:00,Active,Mastercard,2028-09-12 00:00:00,1,
CD000879,A0001281,Debit,2023-08-07 00:00:00,2023-08-14 00:00:00,Active,Mastercard,2028-08-07 00:00:00,1,
CD000880,A0002539,Debit,2026-01-13 00:00:00,2026-01-16 00:00:00,Active,Visa,2031-01-13 00:00:00,1,
CD000881,A0004480,Debit,2022-05-19 00:00:00,2022-05-25 00:00:00,Expired,Visa,2027-05-19 00:00:00,0,
CD000882,A0005561,Debit,2025-10-08 00:00:00,2025-10-10 00:00:00,Inactive,Mastercard,2030-10-08 00:00:00,1,
CD000883,A0000332,Debit,2024-01-21 00:00:00,2024-01-22 00:00:00,Active,RuPay,2029-01-21 00:00:00,0,
CD000884,A0004591,Debit,2023-01-10 00:00:00,2023-01-10 00:00:00,Expired,Mastercard,2028-01-10 00:00:00,0,
CD000885,A0004866,Debit,2023-11-02 00:00:00,2023-11-06 00:00:00,Active,Mastercard,2028-11-02 00:00:00,0,
CD000886,A0004609,Debit,2023-08-25 00:00:00,2023-08-28 00:00:00,Blocked,RuPay,2028-08-25 00:00:00,0,Stolen
CD000887,A0001118,Credit,2025-07-30 00:00:00,2025-08-02 00:00:00,Active,Visa,2030-07-30 00:00:00,2,
CD000888,A0006428,Debit,2024-12-04 00:00:00,2024-12-07 00:00:00,Expired,Visa,2029-12-04 00:00:00,0,
CD000889,A0005869,Credit,2023-02-21 00:00:00,2023-02-25 00:00:00,Active,Visa,2028-02-21 00:00:00,0,
CD000890,A0004992,Debit,2025-05-29 00:00:00,2025-06-01 00:00:00,Active,Visa,2030-05-29 00:00:00,0,
CD000891,A0000685,Credit,2022-06-19 00:00:00,2022-06-24 00:00:00,Active,RuPay,2027-06-19 00:00:00,1,
CD000892,A0003724,Credit,2023-09-25 00:00:00,2023-10-01 00:00:00,Inactive,RuPay,2028-09-25 00:00:00,1,
CD000893,A0003588,Debit,2025-05-10 00:00:00,2025-05-17 00:00:00,Active,Visa,2030-05-10 00:00:00,2,
CD000894,A0003791,Debit,2022-12-06 00:00:00,2022-12-09 00:00:00,Active,Mastercard,2027-12-06 00:00:00,0,
CD000895,A0004312,Debit,2025-04-02 00:00:00,2025-04-03 00:00:00,Blocked,Visa,2030-04-02 00:00:00,0,Lost
CD000896,A0001666,Debit,2024-03-15 00:00:00,2024-03-17 00:00:00,Active,Mastercard,2029-03-15 00:00:00,0,
CD000897,A0000342,Debit,2024-08-29 00:00:00,2024-08-31 00:00:00,Active,Visa,2029-08-29 00:00:00,0,
CD000898,A0003998,Credit,2024-01-01 00:00:00,2024-01-08 00:00:00,Active,Mastercard,2029-01-01 00:00:00,0,
CD000899,A0006325,Credit,2023-01-07 00:00:00,2023-01-14 00:00:00,Active,Visa,2028-01-07 00:00:00,0,
CD000900,A0000815,Credit,2023-11-24 00:00:00,2023-11-29 00:00:00,Active,RuPay,2028-11-24 00:00:00,0,
CD000901,A0004092,Credit,2026-03-04 00:00:00,2026-03-11 00:00:00,Active,Mastercard,2031-03-04 00:00:00,0,
CD000902,A0006230,Debit,2023-10-29 00:00:00,2023-10-31 00:00:00,Expired,RuPay,2028-10-29 00:00:00,0,
CD000903,A0000578,Credit,2022-11-12 00:00:00,2022-11-18 00:00:00,Active,Mastercard,2027-11-12 00:00:00,0,
CD000904,A0002656,Credit,2023-06-12 00:00:00,2023-06-16 00:00:00,Active,Visa,2028-06-12 00:00:00,0,
CD000905,A0000215,Debit,2023-07-02 00:00:00,2023-07-02 00:00:00,Active,Mastercard,2028-07-02 00:00:00,0,
CD000906,A0001033,Debit,2022-05-20 00:00:00,2022-05-27 00:00:00,Active,Visa,2027-05-20 00:00:00,0,
CD000907,A0000982,Debit,2024-05-31 00:00:00,2024-06-03 00:00:00,Active,Mastercard,2029-05-31 00:00:00,0,
CD000908,A0004881,Debit,2023-07-05 00:00:00,2023-07-10 00:00:00,Active,RuPay,2028-07-05 00:00:00,0,
CD000909,A0001550,Debit,2026-01-11 00:00:00,2026-01-13 00:00:00,Active,Visa,2031-01-11 00:00:00,2,
CD000910,A0000506,Debit,2022-05-08 00:00:00,2022-05-15 00:00:00,Active,Visa,2027-05-08 00:00:00,0,
CD000911,A0003719,Debit,2024-03-07 00:00:00,2024-03-14 00:00:00,Active,RuPay,2029-03-07 00:00:00,0,
CD000912,A0002168,Credit,2025-02-22 00:00:00,2025-02-25 00:00:00,Active,Mastercard,2030-02-22 00:00:00,0,
CD000913,A0001662,Debit,2023-10-14 00:00:00,2023-10-18 00:00:00,Expired,Mastercard,2028-10-14 00:00:00,0,
CD000914,A0001056,Credit,2022-11-09 00:00:00,2022-11-13 00:00:00,Active,Mastercard,2027-11-09 00:00:00,0,
CD000915,A0006073,Debit,2025-01-06 00:00:00,2025-01-13 00:00:00,Active,Mastercard,2030-01-06 00:00:00,0,
CD000916,A0004466,Debit,2024-07-06 00:00:00,2024-07-13 00:00:00,Active,Visa,2029-07-06 00:00:00,0,
CD000917,A0004037,Debit,2023-12-06 00:00:00,2023-12-10 00:00:00,Active,Mastercard,2028-12-06 00:00:00,1,
CD000918,A0000607,Debit,2022-07-11 00:00:00,2022-07-13 00:00:00,Expired,Visa,2027-07-11 00:00:00,1,
CD000919,A0003652,Debit,2026-01-21 00:00:00,2026-01-28 00:00:00,Active,RuPay,2031-01-21 00:00:00,0,
CD000920,A0006360,Credit,2024-09-07 00:00:00,2024-09-10 00:00:00,Active,Visa,2029-09-07 00:00:00,1,
CD000921,A0001331,Debit,2024-06-05 00:00:00,2024-06-06 00:00:00,Active,RuPay,2029-06-05 00:00:00,0,
CD000922,A0002847,Debit,2025-12-01 00:00:00,2025-12-02 00:00:00,Active,Mastercard,2030-12-01 00:00:00,0,
CD000923,A0001311,Debit,2026-05-21 00:00:00,2026-05-22 00:00:00,Inactive,Visa,2031-05-21 00:00:00,0,
CD000924,A0003550,Credit,2023-10-17 00:00:00,2023-10-20 00:00:00,Expired,Visa,2028-10-17 00:00:00,0,
CD000925,A0002427,Debit,2025-06-11 00:00:00,2025-06-16 00:00:00,Active,Mastercard,2030-06-11 00:00:00,0,
CD000926,A0001130,Debit,2024-09-23 00:00:00,2024-09-29 00:00:00,Active,RuPay,2029-09-23 00:00:00,2,
CD000927,A0002563,Debit,2025-07-22 00:00:00,2025-07-25 00:00:00,Active,Mastercard,2030-07-22 00:00:00,0,
CD000928,A0003212,Credit,2022-04-10 00:00:00,2022-04-14 00:00:00,Active,RuPay,2027-04-10 00:00:00,0,
CD000929,A0004774,Debit,2024-12-27 00:00:00,2024-12-27 00:00:00,Active,Visa,2029-12-27 00:00:00,0,
CD000930,A0005909,Debit,2026-05-12 00:00:00,2026-05-16 00:00:00,Active,Visa,2031-05-12 00:00:00,1,
CD000931,A0006091,Debit,2022-12-29 00:00:00,2023-01-01 00:00:00,Active,Visa,2027-12-29 00:00:00,2,
CD000932,A0002014,Debit,2026-03-21 00:00:00,2026-03-27 00:00:00,Blocked,Mastercard,2031-03-21 00:00:00,0,Lost
CD000933,A0002251,Debit,2026-01-31 00:00:00,2026-02-03 00:00:00,Blocked,Visa,2031-01-31 00:00:00,0,Lost
CD000934,A0001705,Debit,2022-10-23 00:00:00,2022-10-30 00:00:00,Blocked,Visa,2027-10-23 00:00:00,1,Lost
CD000935,A0005779,Credit,2023-01-06 00:00:00,2023-01-11 00:00:00,Expired,Mastercard,2028-01-06 00:00:00,0,
CD000936,A0006234,Debit,2022-10-23 00:00:00,2022-10-25 00:00:00,Active,Visa,2027-10-23 00:00:00,0,
CD000937,A0005066,Debit,2022-03-19 00:00:00,2022-03-20 00:00:00,Active,Mastercard,2027-03-19 00:00:00,0,
CD000938,A0000784,Debit,2024-04-21 00:00:00,2024-04-25 00:00:00,Blocked,Visa,2029-04-21 00:00:00,0,Lost
CD000939,A0000940,Debit,2026-02-23 00:00:00,2026-03-01 00:00:00,Active,Visa,2031-02-23 00:00:00,1,
CD000940,A0000654,Credit,2025-03-16 00:00:00,2025-03-18 00:00:00,Active,Visa,2030-03-16 00:00:00,0,
CD000941,A0006237,Debit,2023-09-29 00:00:00,2023-09-29 00:00:00,Inactive,Visa,2028-09-29 00:00:00,0,
CD000942,A0000662,Debit,2023-11-15 00:00:00,2023-11-21 00:00:00,Active,Mastercard,2028-11-15 00:00:00,1,
CD000943,A0004925,Debit,2024-12-26 00:00:00,2024-12-29 00:00:00,Active,RuPay,2029-12-26 00:00:00,0,
CD000944,A0001535,Debit,2025-01-20 00:00:00,2025-01-24 00:00:00,Active,Mastercard,2030-01-20 00:00:00,0,
CD000945,A0002361,Debit,2022-11-05 00:00:00,2022-11-11 00:00:00,Inactive,RuPay,2027-11-05 00:00:00,0,
CD000946,A0003557,Debit,2023-09-09 00:00:00,2023-09-10 00:00:00,Active,RuPay,2028-09-09 00:00:00,0,
CD000947,A0002766,Credit,2024-01-01 00:00:00,2024-01-03 00:00:00,Active,Visa,2029-01-01 00:00:00,0,
CD000948,A0000676,Credit,2022-03-02 00:00:00,2022-03-04 00:00:00,Active,Mastercard,2027-03-02 00:00:00,1,
CD000949,A0003733,Debit,2024-10-14 00:00:00,2024-10-19 00:00:00,Inactive,Mastercard,2029-10-14 00:00:00,0,
CD000950,A0001138,Debit,2023-10-20 00:00:00,2023-10-25 00:00:00,Expired,RuPay,2028-10-20 00:00:00,0,
CD000951,A0002676,Debit,2024-08-25 00:00:00,2024-08-25 00:00:00,Active,RuPay,2029-08-25 00:00:00,0,
CD000952,A0004412,Debit,2022-10-05 00:00:00,2022-10-09 00:00:00,Active,Mastercard,2027-10-05 00:00:00,0,
CD000953,A0004504,Credit,2025-08-08 00:00:00,2025-08-14 00:00:00,Active,RuPay,2030-08-08 00:00:00,0,
CD000954,A0005765,Debit,2023-09-05 00:00:00,2023-09-07 00:00:00,Active,Visa,2028-09-05 00:00:00,0,
CD000955,A0004096,Debit,2025-09-09 00:00:00,2025-09-10 00:00:00,Inactive,RuPay,2030-09-09 00:00:00,1,
CD000956,A0002699,Debit,2022-09-06 00:00:00,2022-09-10 00:00:00,Active,Mastercard,2027-09-06 00:00:00,1,
